dni_persona,ruc_proveedor
58723626,20700498240
35770600,20207826634
24943052,20555365975
11013821,20937913968
93560818,20727485571
64525122,20794073368
95782154,20099462911
77519980,20203157611
41447967,20819717631
64256508,20061067551
42937043,20945628721
63109597,20184020585
70590300,20773265724
34357192,20753105742
50184394,20823076977
11880940,20201174373
27123577,20845825076
25837793,20972205095
89154913,20012168535
87411183,20086844994
91089705,20825252054
55539545,20224566321
59828171,20578217425
31295384,20672319149
12745075,20614913989
79901731,20472529951
28383896,20601549570
18546007,20361943511
48414444,20737867672
62449259,20945286263
77581451,20788298658
19458452,20014338233
71831299,20482273829
15905927,20332320066
64597133,20148308223
17144633,20576185246
73940394,20662016787
78195072,20834666898
79513646,20802236282
35801993,20911526021
96961452,20879656959
14211674,20707451923
98666581,20373227093
10489765,20908773138
29711733,20879264403
41456043,20227360072
94720136,20231053932
19906412,20791067098
86720925,20446443173
46264522,20167347102
87435308,20519775809
65474800,20348180551
56949242,20118953628
81313066,20894376507
86547847,20573430752
31450642,20722889074
32584276,20741291929
31385192,20524205493
93380944,20905232570
61476261,20750315051
44341162,20044536269
44034820,20817812661
53862550,20685217752
57893636,20881373935
68747060,20417115964
79010445,20222645524
30955548,20397443887
30918215,20968216169
49870837,20273549144
76786954,20438526270
83327477,20672240846
72453070,20223438177
96774611,20791616015
58006383,20313758149
58757855,20678469791
55859570,20499465347
58445113,20794806683
25159545,20290159639
26761000,20829865389
63915767,20606880402
57150033,20572666722
52534498,20680856684
73571329,20509663668
17749207,20384544908
39706991,20868117103
97606558,20503230095
11167583,20396853664
75981419,20707064179
35122385,20019075443
32232280,20581525803
27773802,20906596270
26304678,20028563906
84061296,20647372971
14783642,20766380363
41570925,20763638987
88582294,20994544864
68922186,20466200500
40026186,20164389155
36523139,20987038337
57299432,20955431432
44974127,20363790416
77511854,20150437035
62583891,20068693400
25014885,20144877964
71883334,20631396874
23156133,20221373229
15066713,20286855110
21943926,20764593857
45556660,20124875284
42787698,20196551460
60101610,20953301490
39115998,20040814256
55591240,20456141497
50854813,20738339519
52828322,20933158164
66726410,20731338286
86064840,20347586526
13523655,20306088224
86287152,20458351306
47716114,20560754437
90411140,20668212206
67847393,20959390931
13005801,20779291359
59922383,20773651723
14942520,20667855342
94247044,20362467435
64330366,20563802886
51656999,20848179991
74045921,20226566080
50641537,20542592272
94008440,20844116482
91836183,20217391676
37671432,20220673646
99578434,20807185994
78763156,20845768281
45485073,20227108900
77593718,20902074550
19128303,20877559815
12060038,20372467884
81675816,20707290555
86266458,20812522799
77940557,20590908938
34796142,20777914824
75897359,20087359843
62687549,20425352398
32383614,20585578751
61108980,20022577316
22912553,20646437651
39135478,20308628884
33874090,20084355339
95366181,20658647400
45807489,20940944971
61263679,20971464673
67529321,20367968720
26326422,20973164572
51806608,20855729888
17602565,20361150507
64854924,20680598432
36054223,20074111731
76459659,20566041233
89879191,20125683248
61380905,20892326620
16952495,20043035351
46623832,20924120353
81290483,20176789951
39137960,20269265480
46317954,20075095073
34059137,20245365557
14943721,20595116234
31147897,20973229344
13945079,20213136663
50562517,20754241605
15646118,20907017719
31709533,20676137471
95682366,20415408661
40746761,20889243282
81928514,20756214269
61006908,20797548250
99710209,20496921447
71431459,20626072222
98569087,20103930541
30936771,20944343619
15293120,20476853401
84546235,20329395979
55220534,20027173204
82593027,20744792979
63511305,20523384495
19507077,20940570483
31779663,20847095451
49244101,20176751674
47627778,20563287531
85827072,20023100752
43534730,20900340370
71954661,20879611922
52069673,20503911739
11099004,20458789698
67320435,20774713130
35457156,20777360332
91664781,20511819661
77301923,20446016896
44686524,20883167375
19956322,20567485743
94961474,20076582910
91596937,20918540038
37639621,20300248962
26132490,20361298296
87924355,20963522673
87078436,20541508688
92163691,20149265847
34637101,20622962620
27313866,20778704709
37739710,20228565850
40531316,20892930168
83689816,20376838912
28831235,20559419664
36224101,20147122699
32980104,20466993737
79693877,20765937295
65689592,20161565656
32186326,20137143863
37153602,20116749314
70988728,20614524023
79717708,20807994587
91515196,20171864044
72026505,20632637015
98730842,20300627523
51513611,20685994642
62462226,20163628394
49637714,20073940947
47683263,20342013421
64056689,20034583126
44055340,20867917826
83734749,20917327640
60315244,20828270868
39527942,20152244172
83522675,20651905738
71390734,20264059699
48646866,20269761653
82380293,20284019055
18766133,20981345761
35718380,20296099713
14325060,20013603163
69708713,20386516905
35666250,20123739053
80648696,20147873726
80704374,20384085385
89873829,20853316833
49792046,20598142378
53625351,20638440472
98083031,20511955796
85162214,20427194249
19800712,20925835520
61524978,20252747270
34569511,20163244379
86826148,20777619120
37342713,20290001218
67931709,20606089163
59629411,20986627727
12691112,20424723896
16328121,20786719943
92282045,20431757557
23578761,20665242665
51929127,20173395774
41989784,20838825363
74792607,20502387003
13401464,20453948401
25897853,20206061414
68082283,20245443304
14891834,20476590628
13258886,20019988825
42565196,20939135031
46357223,20527999556
50365116,20232352168
51032107,20650055843
29534996,20368016050
15886041,20883026382
85810163,20787855070
43549277,20410668799
90541689,20941236933
94992571,20482054819
84333091,20108927629
43268149,20092638215
90787351,20490965951
40513969,20896786327
93107152,20000649734
82390501,20836027935
92524985,20432333985
83669069,20543474445
14869828,20815185980
88525771,20233082108
46059965,20096675946
48022490,20760004678
33018179,20342035117
14555341,20769097722
72234269,20450041918
75854776,20183361201
74504563,20506560866
18345711,20480051603
58987041,20131738591
34456730,20238674692
27178720,20382590074
28469971,20499044278
13960391,20900521162
39156704,20140610772
21248775,20881183729
72202213,20373635739
52596048,20209002383
22742713,20661623699
88266689,20627683103
19290921,20511475561
21505597,20134333373
73282219,20113669706
72215848,20286660472
36592593,20719118326
13425548,20216808261
30860215,20295139198
89274418,20126758814
63534312,20889781433
61122677,20660104274
39971229,20195981614
80618889,20461640810
24342704,20314283249
33444476,20174878014
32291196,20708363096
88270196,20823447408
88155075,20585005962
91694221,20947957597
57274957,20779910119
27300376,20396886411
67142775,20116939045
12500750,20919181903
69725062,20710471572
63866949,20862537403
82487851,20701334066
75094078,20137712826
10889022,20727833468
48315564,20163589033
81321335,20925744908
42114505,20219545155
70249956,20878274669
50272109,20664099760
47186368,20002409835
81813458,20080130467
19178831,20337882005
68974312,20280275825
14829947,20894368373
20069957,20391950058
88443912,20803637059
87437085,20790431265
51697220,20267201787
31913041,20867294612
45903840,20293743983
67630584,20039961289
73831499,20534679920
74251650,20465910145
69104320,20011463959
89451811,20108357521
78644764,20218946949
50263428,20936065250
73192946,20063779578
78958633,20552904794
17844023,20199424876
84113496,20219586893
45168834,20667858194
52793325,20469419125
89062780,20852126386
20327860,20478660442
52363711,20911648334
53322095,20350587060
71463304,20458120325
13908006,20373132673
80820081,20528282726
34307766,20085437563
53977827,20916778889
78746072,20206686623
18880055,20696820794
48438239,20382849181
99759604,20942078518
88781739,20625168233
47668958,20938738346
77173572,20263394175
27226582,20954747660
45095785,20580936509
82185854,20419041525
65629864,20211163902
85213943,20292975209
90878626,20515366914
76911696,20347982343
32582696,20593905266
60538556,20040812096
46253707,20289410000
49158773,20363586129
70138609,20655463552
96468172,20113589659
87988915,20709963328
75910434,20419199501
76624155,20813649805
52938657,20645629539
25740442,20356240011
71685528,20782321654
96184745,20078062688
79261727,20308939624
35825991,20183475794
41553989,20989618447
23863419,20538793436
15403421,20103933087
63065857,20652805140
70411474,20990616500
70000991,20943745746
89097700,20798784706
22227038,20091241707
20620100,20112742901
73064048,20084948213
94736072,20612316202
95856008,20781820821
16501323,20305344765
23951770,20815350179
34127900,20591799421
12851487,20976104937
69099420,20314362801
68252825,20363152303
72819982,20553138445
32739658,20415662128
48311694,20230762644
90515499,20168268932
71072653,20515817662
77881019,20244357766
78713943,20265365553
72948041,20904666826
19651173,20350882401
51742815,20993824209
15645540,20121614068
58974733,20869644809
30304783,20334747636
81806123,20846095841
62187231,20470631806
65831692,20719583757
93008920,20691767679
77712460,20007619035
39724035,20219285948
40832590,20491543825
84666232,20266549406
97952717,20643915012
83036819,20800904860
51111215,20202848142
81356516,20245516615
89656945,20770756438
37812013,20691043531
66605852,20200117563
67769297,20612444402
87974754,20357392869
48710919,20268968264
52383550,20750509590
47740921,20432992469
11778807,20324232798
32755897,20157435711
65338447,20949392404
92356690,20107254702
17763558,20766453727
95245583,20233425569
37300572,20490226234
92385827,20048526400
89740965,20877009269
57269170,20833600338
63153559,20535073983
94144319,20902803434
86152601,20899605694
50199439,20697050544
97996899,20385177424
57718887,20360198300
95766297,20073064318
87383482,20709111997
71024221,20735532949
54170628,20390607835
84317773,20394476330
90274287,20674620562
16003210,20018248420
65782320,20555109166
68306126,20437270173
51778867,20993193045
62082548,20030336279
12962905,20912753698
84636144,20013624657
65804079,20093839265
36210113,20150109127
97586553,20497171324
51346607,20061539280
99414582,20121607077
56288344,20460046946
95182070,20724388640
56589790,20909504456
69663958,20646269655
49026272,20128613962
13145777,20440561555
35860350,20719867256
73848372,20198263859
33489188,20731485118
75257143,20321802664
10621876,20860779114
78532777,20955550506
10306602,20721837741
47552620,20648042068
87878739,20118843756
27463993,20474455692
34208990,20590221533
85019094,20158923515
77597975,20105909262
39238702,20401483028
37046248,20941029757
12066235,20865184682
95188380,20691910951
70979191,20991384109
58481538,20056879561
40830825,20228958561
81010170,20133491811
10433228,20134547278
70173139,20548293916
11801707,20436811005
33449668,20810606450
81010591,20806552526
27959762,20004313960
92898231,20029279123
37236466,20733787178
11230196,20223474261
73411306,20505624506
18154745,20543130013
54945812,20006031173
54977457,20133123235
44412631,20083161456
97644964,20995077302
86895322,20712967603
76671329,20689469690
54318819,20101119512
53188721,20274596845
16051372,20992527672
53110660,20290909515
19722888,20727823603
81133744,20142802937
57523127,20332293969
80948162,20675391976
97762332,20256582699
61995186,20920866927
57643000,20949579976
33658004,20673367455
63539423,20352549021
36481449,20462038421
27844876,20234952876
13743941,20823050944
92673397,20989083201
43647357,20432002534
61070493,20455614361
56353398,20058603930
54666952,20135248620
58795991,20712901119
35838053,20192007696
95054361,20561326660
94978844,20035066847
68366997,20068817474
52394196,20131017309
98644239,20490978769
50347040,20508736924
65962443,20770034890
10411790,20718963185
72826931,20875301415
60339039,20178888402
54037581,20899840291
80405546,20542202045
42883221,20580285941
97189629,20729784733
13338712,20042560194
73970913,20313338534
78965554,20332537960
17719762,20312636594
23535603,20919012510
36314002,20993487132
58232732,20887411918
57046616,20467796265
81444691,20482213631
95690913,20612821238
42662156,20393940164
37923731,20424615729
88567561,20712160029
67158707,20700012026
26420199,20494484153
25206240,20234678545
94725056,20553204743
98167639,20615907011
29875844,20435473632
24268482,20392148080
97894674,20229914826
60315244,20106847914
53226740,20681672354
39025584,20809184430
45006246,20411355036
35286620,20112038045
46903103,20101680839
34773899,20007193075
16806401,20499820949
33738004,20615028401
84598711,20909184254
23431623,20649919506
50236288,20449462152
42214387,20949392598
89853225,20475678792
90985928,20314555473
38658504,20015525948
17472483,20633241254
41453384,20994920583
86843242,20039651501
85166369,20202739540
24030918,20085113360
36009059,20841961612
17596133,20030134505
47299270,20935829005
38393006,20287358928
74808415,20941534375
28725860,20195918789
95799800,20622139005
69778512,20328992767
86489243,20291973395
55631912,20417992036
75940061,20713878242
68613309,20270709828
33922090,20882355866
31627546,20145071329
54591993,20257092505
38748361,20873877794
37802733,20227094223
99781038,20915565640
14671980,20852620429
19124225,20636372136
45710538,20977774669
51803558,20285733908
43045046,20434095240
98561743,20539180370
71033375,20253536597
46492876,20959714166
88569952,20788730425
73706008,20739796613
48728940,20166444320
55481547,20982311270
21181392,20375967989
33601038,20580044914
36751483,20993499954
50733239,20066047736
28583785,20697595177
10384831,20976729692
73228917,20133271803
57134060,20156638695
81353179,20025666369
53899019,20647897485
15358589,20525944400
27918338,20898178805
22130779,20940000756
24377353,20798389584
47875514,20373292942
34802569,20889264596
27026851,20664230991
89601678,20114146825
90950882,20328095129
25729929,20619853314
44581188,20318415763
92638791,20253607696
36715449,20752020306
20250925,20466508316
82546863,20338086657
94016455,20746761986
55208408,20815415087
90545382,20732482061
16106561,20825093126
92809490,20805863771
18831975,20993217965
87244493,20162636392
25987586,20569134809
94961474,20777437610
99732341,20524675779
33702907,20566365052
13911143,20995378981
89471210,20879229484
27754007,20898747870
74833381,20265929730
18364453,20990306892
96497589,20214480999
32348230,20906981216
48677228,20544921675
85602506,20364436778
55873878,20258526042
68768418,20450850421
57004156,20359877336
30814944,20099511533
10130889,20500720905
42060094,20169074536
61015284,20088850897
57427888,20171669271
96518019,20885831547
27181939,20048547605
52836271,20239806497
35555462,20974480650
92282045,20490648920
96682872,20811484426
14457665,20533338544
63875393,20146324203
82158910,20053249927
96275094,20137995895
33823056,20053816551
46688352,20358032262
95001975,20793005405
75761960,20722351912
94975176,20034032440
27135164,20028584189
80436547,20766726470
83327477,20428528562
16762786,20930188868
40480380,20798603170
80892853,20300912714
49443035,20094411185
42215623,20370918184
74852793,20168322297
29710297,20971961892
29834231,20674115324
68642198,20834573484
47890558,20156185689
17633540,20183218469
68867215,20431757902
15462930,20475100211
13523655,20920513741
44329757,20005875954
36988927,20669595791
51527710,20155491190
39117803,20040366291
94968468,20247779503
95182070,20190914722
20712035,20805760586
25502957,20439973429
14712543,20918424324
70407439,20048440180
52924282,20822569324
30798830,20417912677
42519241,20494994769
95531751,20977642572
50365966,20785710333
64183658,20494246327
37303778,20635293367
44427744,20419871985
14851185,20911547158
53207077,20963477595
52830523,20826406095
30595585,20159808088
49411673,20905167355
27344261,20279670523
96034920,20032109408
29635034,20512178288
47884346,20603783376
50719578,20068196128
29989103,20145492081
70965403,20104292648
74955886,20494510289
12375448,20196264472
71693351,20482887608
44010307,20997233896
65787799,20929535258
53158857,20981929252
49956838,20657228256
60965238,20674636053
47799485,20784770208
13724595,20358986029
93198056,20297347990
39200924,20303504593
44805078,20670143446
56963067,20799894709
86732380,20129377798
83174077,20658987430
50320725,20331749947
45499381,20237378021
91212180,20497891615
60427406,20540506017
37851333,20092413323
73830286,20419013870
59359785,20750437126
88030292,20627020501
35808544,20403789851
84563904,20839135506
20025885,20012126673
70434535,20531367358
99806011,20637296037
24304698,20223530943
28055841,20410668372
34011708,20795687071
77826552,20472849865
38603929,20943595446
55821049,20880800314
74900303,20231717365
27523598,20648068988
87437085,20801696131
37215925,20050640054
16965898,20617031388
34575240,20520558562
40616358,20930275106
20175281,20122845737
75304924,20216176201
12904933,20815252560
92683013,20603646711
51303721,20291876242
34379932,20075463527
77283790,20677300943
68585285,20696563874
71433978,20986973021
35345932,20820667484
94452419,20515114291
45303693,20842778059
87955715,20589475276
38697565,20717987059
78087732,20631809681
24679010,20989987650
38012588,20196900932
84505373,20289906359
14368160,20129323375
94300738,20388744332
34147745,20424936817
87012766,20903866468
27820843,20160046462
64439620,20131409494
97030313,20193604281
47979650,20040858539
87541411,20253938966
23151942,20209560039
36983467,20710209343
42309501,20875174919
78688657,20194073316
63539423,20795009956
64804235,20881419250
25652165,20664503368
70447549,20263184852
17208708,20357437300
63453415,20460415330
90217248,20507836426
16998146,20919563574
71526838,20711618643
51748707,20067324149
72561471,20477584410
88683502,20630748894
97409410,20661790745
43004606,20951410923
53178503,20851835855
95446816,20182496636
96232952,20066607748
49727266,20781910815
19706870,20721613835
76651992,20313520202
66843541,20424056990
35019643,20401540144
99615840,20546925598
19598630,20233744813
86665772,20320336983
71490085,20690267135
12763517,20371588789
58350441,20353120882
89482402,20503535239
35854073,20362557616
13406091,20927008653
79749649,20391018439
39275938,20111374311
61306664,20749155401
45266609,20779992257
33331648,20057430645
59353601,20447118518
19771063,20897460699
70861448,20436062675
75581092,20137698119
83528878,20357889677
27313866,20887469533
16935527,20927364635
90823741,20410152119
76172504,20025124456
46173018,20535137033
51513837,20989224058
24053130,20718056702
60120873,20751223935
59845526,20839337690
32054531,20916443205
39229618,20113953850
63006668,20895952462
23780788,20451779216
93137015,20002833277
45487041,20757977624
87527950,20067675947
49467926,20523074278
62834737,20494029124
77593718,20498898282
83760759,20794291400
63607234,20941886232
60630491,20439257688
53450104,20131672355
87151549,20301905742
39749083,20697365305
79994925,20162549674
25992022,20294108494
41874753,20200454088
15347453,20856347282
24575768,20589934353
50813194,20044746988
80178147,20531163807
88060371,20293476064
54884306,20816482918
51695600,20141385803
98505521,20781854991
87267384,20988545895
34538964,20353253070
58561098,20147602124
50272414,20669280218
48621223,20532238471
76253027,20605788172
68110573,20279640017
70624117,20770349041
10130889,20127288589
60895113,20317530390
88481750,20103713243
42181431,20149663027
38900972,20021560991
60097574,20285278215
89423541,20450187158
73571329,20421837496
69866463,20440690690
45463527,20161159194
43016265,20377725344
57646894,20501828576
52525489,20913683473
72389783,20046985491
92638244,20724502272
88236128,20327682666
84982819,20312100427
48278858,20668112735
92473776,20620211617
75349459,20675298987
57918916,20469739938
82620973,20495947334
47507617,20411786725
41031288,20798294791
18428156,20867248866
70822427,20803967997
53106176,20678863908
77164821,20656600657
41548024,20048030480
68006629,20346562473
46800328,20830098920
96570307,20037887004
47241857,20421933534
74781976,20601714922
66479706,20578698004
35799027,20730351498
16346978,20682185452
62082563,20599108496
98652268,20559444554
44698959,20781453404
42855371,20275799090
59050790,20537588303
36968796,20242332255
47890018,20405231948
11374557,20996307788
70577382,20211689050
23872580,20016786922
16238719,20301146725
85636159,20818375948
20316582,20848708942
88489082,20513286942
53055265,20938894320
42859300,20214299497
85083358,20195072087
50730637,20962231809
94283779,20499302720
83022282,20575562046
64256507,20415743785
72916810,20156140381
33246490,20534426939
74155070,20978321127
33918364,20707645011
84244070,20189969784
31036922,20134596668
20827403,20157001905
81824306,20863670575
93826452,20470695625
38281842,20156423251
33162748,20962910315
39653167,20553595634
41404424,20678203176
22155762,20655728620
51237889,20438358728
82718720,20968740435
98894207,20097702157
81562406,20880587997
73943266,20416393111
23949503,20474210920
85148137,20817884171
33565399,20398556429
37621460,20298165554
76566328,20188461288
66569499,20274355028
97724768,20712925718
85482963,20697834209
19833422,20713586655
91672639,20725211457
51903926,20208052587
34985645,20832605792
76757808,20524364780
32643275,20311256310
14796142,20842567980
16145529,20086798256
26043164,20778739819
93182661,20355596692
42214682,20178033232
57401408,20059626234
57822947,20757100160
46789460,20568065432
31823746,20305930826
51237889,20730858694
86074373,20560000263
95834612,20001247039
27430329,20933240685
98230829,20301498013
72392624,20775668600
86974732,20124427166
45073149,20752823990
10826956,20740048707
69091004,20113999735
55574807,20593910745
67379908,20076486794
92814613,20770193731
57151705,20278591536
16413970,20389627666
94490930,20650892058
65117221,20581394122
49292316,20484633195
38514804,20256934861
52057356,20653581674
43931210,20183064308
52299302,20100440981
45933312,20222327566
81035647,20080028862
52498201,20805682099
14468544,20538739856
65980467,20289284920
32770527,20554490827
52109636,20593394010
22130779,20680538344
91619258,20607467767
24755406,20086237561
26641900,20815372900
97167977,20142703699
23222033,20998731503
79599284,20860278335
28227130,20993014711
90036063,20827462337
41712220,20519709404
80911894,20799507291
62687549,20122165729
30834824,20775444660
66721710,20636021588
55380945,20972674494
93276072,20364551089
85213943,20159091376
27180689,20196568441
70504690,20353844413
43327339,20947865985
57665448,20320621111
79455389,20455280103
32125864,20653321970
46217708,20816103959
91924718,20462226378
65069632,20002133829
53131247,20958542882
63597448,20858967736
63707972,20864150945
35122385,20828285484
38245192,20914038944
18880160,20596056318
51601845,20763246140
29890773,20381730799
40077092,20919587258
81962423,20534951252
75077554,20038368585
11585373,20348040655
86411268,20786250148
21559013,20950747324
12937978,20854727950
98403124,20113467287
65787799,20730983300
21321866,20804470523
60847027,20006572881
31797598,20730455185
34858104,20606136124
50974648,20390345826
65276810,20958998196
86999946,20703151078
32637503,20352238872
40863972,20132676710
80979131,20019454224
92714666,20586593836
82774420,20775187869
82692084,20906503030
17716053,20900886343
15716746,20647729158
68836746,20078424129
82373490,20240491175
33530011,20537199149
59034324,20853965956
58802464,20435627023
20988564,20183627651
66395645,20719354042
81632034,20959829926
92341526,20807464887
86596520,20091352093
65273479,20937092559
67931772,20382314050
43811075,20865200076
32411456,20525163204
63179389,20270130113
73411126,20722561380
19847568,20549428256
75483776,20436256662
47003323,20382701786
83095156,20326842045
87305892,20768133395
74183448,20697049630
19255379,20785746837
51972060,20394517728
12364354,20507494949
82083783,20471448715
93047495,20298040819
88079920,20534057198
72184392,20212174704
30820372,20905567239
59455280,20668210715
62815439,20132992970
56234171,20603363386
30201105,20402314666
19199225,20630489316
19353477,20677544099
32451399,20113550251
47920153,20975417295
47718674,20594131029
65691019,20122720901
35808149,20674208313
69850600,20488472313
87219689,20855789776
76844389,20653698501
75302963,20933293887
58926296,20369042289
33691801,20339543394
44974127,20730700678
14134929,20742359275
39295275,20024453707
81012009,20436694359
10532920,20642624219
58987041,20643843292
66246985,20564699706
54903119,20334620433
76847640,20690881301
40890147,20683768556
64330366,20486067305
77312765,20625368997
97057159,20042342176
93796835,20752283576
81964013,20295129258
49196356,20402197468
91465352,20812735046
16374517,20847987298
29268552,20270318432
96772351,20500453206
83297940,20499187665
96156279,20116653385
22443325,20920238606
87707305,20333801230
69252379,20805575564
25960815,20540020955
39434300,20324116611
18926849,20198415775
88667879,20409160253
96406621,20775286703
54376636,20690130023
33272584,20796768664
11013821,20392516626
58984196,20628583412
79270053,20291682139
78642851,20502717905
15771167,20488638402
82537591,20286139207
83810288,20135325417
74260234,20909666033
13426492,20804263453
48682052,20830702724
27243605,20644765285
32531148,20405814060
12371422,20351593806
77335867,20015675234
18336112,20279010336
50587662,20845415421
31391972,20973511407
61803170,20407884650
14581149,20369560998
10069598,20553291227
73540551,20261288616
91722733,20510657045
63110582,20270779439
68007809,20488171741
57143760,20354264382
63506888,20710096285
61134721,20370301105
50530198,20123029730
70058410,20301016667
29065336,20515618320
95682366,20817583871
65313368,20930977621
29704485,20908954216
17251536,20198210061
84590961,20243384901
21784123,20277247510
57789499,20469597442
13568737,20986276094
62462226,20263780947
60022850,20670118648
77901244,20421256992
25535350,20101085145
60315244,20519231806
39183276,20522484805
39855580,20399590505
86302279,20285489798
46306091,20096406160
42815167,20359406792
71688255,20236379905
24076217,20662406877
11718753,20357315987
81172718,20689800381
34672521,20296158697
65677354,20974213402
16113998,20026001761
52958152,20528987562
66557896,20701484582
96105585,20986149147
68988926,20398073758
24916182,20799411585
11613338,20636487757
20465514,20847231701
51672326,20554989164
12109014,20244720568
71979334,20755000350
29534879,20594072874
83672731,20100265815
53968741,20887305604
45832470,20921694056
38239514,20356688948
85911052,20566054940
62281504,20251949183
93585791,20507850966
77129126,20920409636
25307706,20082567902
53670244,20299395087
22332258,20784894857
94049788,20393627518
14153770,20184923994
63489365,20930302406
12006984,20845889057
59310181,20526581634
98529944,20842803187
61006908,20820583929
83616335,20006369449
50047864,20774891860
98301291,20383801208
75456221,20880194085
61664746,20884334115
91756006,20254484761
82926662,20808762919
66827091,20604360020
82968919,20416202911
73032257,20285364825
21958895,20028417264
84986168,20317529419
10985924,20673177351
87278941,20285338793
51639623,20774281165
15215260,20749258965
53919327,20564638650
99150095,20391440234
17884998,20047739072
32073129,20813384140
10555246,20693463227
20190668,20597666586
81094335,20697977204
99315382,20125215319
76707153,20022211662
34378564,20613074863
52556928,20297962713
24859932,20084889843
84692219,20164653537
34392755,20861948901
89097700,20952128611
72842276,20054043532
87892866,20624574326
58624506,20465339831
59018797,20191051966
23242138,20883872783
93514063,20655030698
17655995,20511035426
17144011,20365950735
13175763,20498232890
68522528,20950988521
50078611,20871856983
77925525,20131612904
89230703,20042109529
99548212,20542991544
22678823,20713654123
77078773,20955762122
32783410,20279428541
28425645,20919093110
69097603,20741182677
52576437,20481989696
95618240,20559544873
98466490,20985043500
49854236,20899244958
19930937,20102276626
40679071,20240100148
45452192,20711289362
94137237,20989229236
20063453,20568062369
24387887,20277739133
30313800,20237607076
51712037,20845163649
85502496,20531290786
77799485,20278912351
33272398,20511651473
96307500,20771560173
76200317,20679010077
53336171,20998798641
73511747,20516650553
12066794,20473810099
43374813,20038965797
86692447,20186242005
76652574,20674865652
90857453,20749972902
14343458,20507289410
63616282,20727524532
33880164,20753196322
29015734,20536813250
51314332,20409700248
35048603,20232856106
95570870,20272925883
54660518,20279540167
74252635,20575875897
27041608,20857084838
35265160,20838850332
39510867,20727811872
57024746,20667350182
62383404,20817941943
71113566,20789302256
61296848,20895829882
69720369,20225027001
45939824,20278696053
53381984,20197365031
17909381,20688820836
14421639,20986696949
38117911,20134301291
60651717,20068151086
15777264,20472409241
23660466,20855978047
19391509,20855023934
50738763,20482925604
71826454,20803213793
93609525,20196360028
30274440,20910446685
33010558,20360561942
73924361,20821373820
54601068,20949666344
18107117,20053397178
56403970,20435790436
25159545,20197265951
40358798,20647999436
40323269,20946100455
60863563,20823505560
88894177,20756608902
14131359,20020163162
34499898,20384789896
13552594,20284807635
34000016,20589450656
93670425,20284731949
53441791,20851615015
33224247,20958595389
71527680,20644562158
74863497,20972682754
66445710,20511629007
14937611,20806104571
47469447,20696220980
91345734,20245165525
58275149,20832989567
57351454,20215227180
54127383,20700953368
91257953,20327023974
87571633,20192629124
82840839,20472499514
87825391,20784928329
83853347,20530848534
48809484,20173112246
39609475,20383897690
99215511,20297535684
70116553,20188104184
67748149,20599905039
15530043,20784242478
92378770,20503423514
28732987,20451850640
21550161,20115972989
53756660,20775857403
71929575,20716424330
70988728,20462066271
81671157,20428332580
30146300,20404698504
71632767,20815335706
61803170,20091946663
61369652,20867313856
22017715,20471555339
48610631,20392185239
95203385,20177202565
85602144,20427794717
99762861,20638405979
53660364,20798895106
82598348,20011765735
27520615,20105394445
96066480,20933485891
18182844,20942789123
41606260,20888448204
55686757,20654262781
80324875,20388594527
18946302,20893189494
32021615,20061238991
16696823,20140785296
28599395,20895940788
55064763,20664747685
74008075,20458275449
16712621,20931042472
65709572,20205436422
10779655,20917097706
25159545,20694830244
79436200,20085510500
17310442,20755572379
85104581,20171933031
70988981,20321373869
21756260,20875214065
12660577,20198423604
81504008,20238623332
50990121,20657232059
96613460,20051933496
42744122,20516989519
21162803,20921581762
81353179,20704681953
70122769,20780894083
33760426,20123127469
93278802,20944796153
49899041,20047782004
29875844,20864333658
44435087,20140095141
84896322,20375436785
57097755,20888241502
33150468,20904202173
13737981,20174159926
45444899,20596875935
89347988,20346044166
83968204,20799332773
32038241,20313404549
20930799,20438215693
71427554,20534282368
16946661,20669158818
22756260,20924747955
87144785,20449441570
73201281,20314832467
68073070,20374553552
31792273,20102990918
20609908,20043543321
71349901,20130391537
39698483,20650893043
50178938,20496834602
56272507,20782011283
28340207,20259846568
36524254,20417145190
48630433,20271653427
28989823,20191318968
15100260,20114117724
29241486,20566238442
28755117,20554559050
75394668,20544022754
51854501,20835915277
61304435,20994433931
74648256,20412956558
41234445,20641040134
56898022,20345406503
80293491,20949989221
58921520,20256127402
30458351,20154434090
45414982,20372962717
41746710,20703665736
46336288,20361422451
23816310,20790434128
12196124,20973317303
19520884,20989581997
10209222,20098836690
58352006,20728618854
30591507,20950714817
54214599,20128847317
47286086,20823971761
98035073,20755613391
72386229,20585473384
23636667,20199237028
61360425,20941453664
19749614,20767801444
65748471,20676519465
45631844,20047501900
75027839,20374876433
61199187,20099034502
84429525,20467308689
15416910,20111481767
60752191,20893368105
69287458,20477072226
92291822,20427960054
74028364,20106955080
66194650,20263261950
43297551,20588042359
81621639,20775874158
75087457,20675509837
95293859,20426371860
20464799,20859599686
37940775,20818868685
91798844,20390136644
89081728,20157710821
15100755,20299635664
33556379,20192616671
34575240,20549445753
83162978,20299012072
12293742,20144731614
50974648,20860114633
17685800,20044750577
39836531,20917917688
77222907,20022076626
12591532,20734381779
87360137,20996534981
73174609,20251386166
17936912,20598714107
33347573,20892521494
56957595,20997908349
22385567,20650540712
56872627,20515847493
66099822,20885864684
19483221,20682316017
23128260,20882710552
48884411,20685832473
51127260,20827945013
93094416,20722527697
13356258,20817623933
