dni_persona,telefono_fijo
67183525,76995
96353873,61108
90279155,76878
95632874,20874
81711116,46338
14282846,36930
28605060,44747
42897850,66850
82086610,95755
96133458,60496
48367222,59567
84570843,21004
58155729,39753
20022430,42046
77707797,28246
92595665,10773
57169561,42149
42453750,33169
77840652,11039
33823559,17722
11789947,81833
60198027,84477
52689381,49672
29153335,76461
93989463,14695
49270776,49716
94450483,85269
16740772,55753
45534543,62054
78620998,26906
95901446,88300
91689425,37042
86922225,77656
55645135,77219
14570444,17456
89772863,71932
46922965,70976
55687482,46459
33343281,91709
55317944,28360
46445953,17232
95478823,59931
58615507,46403
32018373,83079
88093653,22418
30804048,42147
37628781,11990
92840957,53673
38759775,55582
68060781,37959
45369227,95161
39888729,25940
51708202,72536
72173894,55127
79245341,96528
33717362,83593
64304872,75214
67048388,10228
13071577,80107
99754768,30785
35841966,46855
57587639,49814
16916978,73339
11881870,57072
41599471,41154
47016276,87430
27633109,53538
62614410,56892
29911742,97199
15896852,97489
78037292,89175
65580168,88582
31687956,63741
52213699,18970
81895065,40823
48407341,27615
99221592,12727
72856523,17408
23361005,85636
19032420,42037
36622109,76908
28343271,87395
11816585,95949
20732632,20727
63810596,55870
85720323,31653
13504317,79390
89065791,83581
14257273,10125
32453859,54535
62650656,23562
91884571,41241
45548338,14834
58852924,79675
38454957,29445
91096895,92713
85223003,45205
18922373,24559
15840903,80844
60514275,91561
94618469,43507
27590033,78057
54083918,60475
11927062,31990
99631466,44358
82198241,98915
52701944,70340
90162491,63294
14291117,84569
66584506,54572
32725221,60476
40615829,90171
62113794,65002
78706022,59778
26873743,59234
17335751,77676
45163772,45061
15589710,50726
30825731,83039
28429634,66844
15198881,51432
23703342,68379
25388635,31008
78515309,14998
42672675,25013
41062038,19256
71264856,25572
34729868,62999
98474256,26111
62749826,63381
15002792,98971
98807263,62425
35870139,84587
79111444,33652
98404058,95418
45720794,83978
93321999,69521
14001614,39778
54566429,74559
17082261,88142
74935385,30236
54025750,38966
92444962,28665
55162993,34197
38737374,37981
16753900,98462
45389691,48598
38786642,35824
67462644,78187
69042047,91358
71243616,32428
49921767,97922
35033357,25447
81424375,22957
42541213,27352
99015329,28668
76319574,60474
98642246,39681
41111056,75400
27729510,23848
67210666,17070
54004450,90109
16161147,99530
21747570,16975
14107105,30439
77164807,49504
77302914,39666
78409703,42304
14959371,50374
98038514,12017
77381130,64605
30475486,37991
45405954,30102
50637472,60565
28935118,74933
37233693,30651
53339920,60550
38234137,99066
69681540,21238
79192278,28460
16512886,23698
95127999,82187
43228044,80907
12105360,51998
46157775,41804
14990283,23776
48799921,26210
81338632,89585
18164691,62443
93888512,74257
96698511,87679
99751625,70400
37224230,44637
62923181,23264
36754903,77780
80948930,22299
82863189,38550
45914628,73713
60039137,37269
62239010,44427
22152709,39080
94717951,50604
66204586,39455
24586627,52434
77573116,29175
96956468,49858
89950562,38396
56604137,27447
67471527,10681
17182975,31445
89429172,47302
71310171,92878
15185175,54841
23446025,41545
54206754,82650
62282698,47452
26309361,70210
47047755,20589
52557617,81605
66306611,52327
54873967,73355
18866767,25252
63169245,74986
78627720,69971
12807839,68747
28355407,25988
88031562,39965
64495492,12743
76216385,61937
89417960,49263
21082910,84500
16963976,99694
16991247,22900
53813649,92740
31636698,89602
30613059,39058
70793257,65364
51447659,46058
68625294,26916
99540729,70743
90324524,18042
99776302,63731
87866301,65816
72184639,19455
88645684,87956
64697458,42149
55229195,41054
76101830,54877
14627004,65704
97438478,75215
98532543,58832
53829332,28050
80088241,24545
58567923,37194
89644356,30415
25137915,14200
66595085,42704
34005983,95566
66645472,46159
13928240,46957
25711394,58473
36373469,58554
92697106,19554
63156329,82989
60282580,61701
63999341,63301
19406121,29446
91010267,52586
47188506,86626
91731642,44015
59475309,92766
86806230,72566
63933853,92916
77621298,59599
88186784,33625
50042258,37850
37758102,28990
21541153,81161
40399228,89410
48404970,70266
25306488,80286
32134380,58717
96028955,18726
40266375,20418
44014662,95585
99524714,54534
66030045,75667
94153046,53670
66731932,59410
89274508,15989
29069766,22363
98584097,93669
91068728,15134
35391092,28042
49474306,24822
76216891,71815
72304839,25057
50862628,82327
34591928,15240
85878520,55121
42636077,63280
46829320,32843
16728414,78207
77112066,64624
24872211,15663
93108266,95073
16257524,33911
78372470,50014
84349310,70424
81943086,13159
69700094,98889
65636480,87505
66915114,31240
57168886,99475
74815492,18597
82013214,12164
42726439,98495
51465471,75366
95590795,47737
81883588,75571
25367506,58208
29473043,55393
62354547,49826
87002830,97775
27893853,59271
28016599,16041
14741283,73000
73831877,75670
52407435,17024
77586785,22163
77571654,97863
31902312,15451
76518714,79438
98150700,33861
60804057,66859
85132423,68565
38006192,69548
86169486,32944
17556470,96486
95984458,93975
76833977,63776
78902409,90609
81615446,63410
66344849,54748
14200540,33186
13057180,17373
75261299,94450
19665905,49712
85169690,63752
30227012,40438
61086087,67228
61094040,34454
28554994,86895
45772763,45762
69530783,47095
77826566,37994
74033779,43932
80771575,61447
84493137,90602
16091207,30056
63913142,41249
44799203,67647
69641832,27227
18215460,56812
86021000,77838
20553581,86902
17367049,31757
51238424,89625
47483207,44276
37993840,18347
46162344,11807
21722932,79874
95366466,10020
73877298,35517
59332229,60764
30358401,85510
16311644,28580
36924127,40006
31781429,75688
64918419,59051
14116765,37685
84809092,89325
39674963,57358
10258031,87472
99992233,67067
74881393,57584
10398298,79907
29698697,21891
22100425,10520
68181346,41304
68556410,92148
16347128,21597
91675063,15027
91235027,70521
81725405,28715
38625406,16128
72083352,12334
14319247,47518
99317027,56516
98425442,54957
50926586,10683
29594173,95809
23769553,65288
79425551,66104
83159051,10100
25919556,67096
60264525,37173
38301914,82690
14169245,59329
37816388,15898
23111521,91921
18341622,43606
61259453,44193
49900258,52878
42180912,12442
61882064,72538
41047860,82182
50867617,92022
25629934,99315
10958222,15201
97511861,22632
43353758,83861
25911485,19132
66807860,48836
88876066,20991
49021864,11203
15030917,49610
58826971,56325
84638280,16686
81023189,62039
63023422,22803
30190649,84892
83284804,36941
97990188,12143
41461643,13498
54511236,47194
35834887,42663
66300566,11823
49757523,24203
30357726,30356
86099794,36719
17372555,85357
10855945,18611
42164931,47919
39241247,32255
55529618,57817
86512158,82060
49605168,58290
84646863,93783
64164737,73390
53567358,13697
82060651,19011
36847561,38720
59060518,11371
22549881,63867
66980446,86558
56180024,72737
70795357,31968
18359627,95336
60793526,33500
44056890,37521
41695629,40527
95269858,85214
49361036,76761
57874103,39548
76678383,19286
79676485,85990
41401606,18982
77703975,33759
68699378,19634
23398113,39041
20676584,70427
62338663,54415
51042474,50981
20275982,72990
20872155,52234
32883882,98841
70281547,13293
51912285,49272
54045327,26013
24420751,61379
51218966,21400
37314189,42874
45567825,96896
73387375,82607
14019776,44454
66726904,14395
83032439,67586
65953631,47815
33763660,96425
94431777,38382
34569409,47677
14523757,86343
58866226,98941
47641622,15614
88701958,30757
19818365,38448
79292989,68923
37978205,15803
77886878,91115
59466112,33760
80245768,40294
55674838,71508
79275910,28328
90553148,88276
42174666,42529
17671105,18577
12529740,34003
80016529,53213
18224881,51511
19016070,36164
96366575,78260
21237422,31442
86678734,47824
82778147,80028
30439382,83550
21822280,50499
74032097,56564
29144935,28766
99860834,83260
19739881,22090
20234898,47434
52147791,58063
49866907,72131
36423487,69478
26356674,23299
88936725,51593
70106839,22704
57411692,62628
76433460,76910
72844710,76732
84294178,97690
44579024,78942
96429464,81446
86448577,95624
90761258,16018
78787503,77714
81989006,87268
60669055,48338
26856647,72838
86819028,26131
65311469,50333
66693398,90244
13231446,56137
74507424,14796
75229118,39728
21711494,76568
31502651,16713
96230009,98563
49712273,89861
11781135,71952
95803109,72148
63007698,59789
62002549,78383
55785799,34504
74941599,38689
74480254,86928
54826675,37892
85546579,12737
38994655,14597
51849710,21952
79340478,36959
32985616,49812
78238969,46565
62786185,57450
16536909,90196
81547128,44380
92986473,40068
74144132,67063
20508868,57804
41410826,23503
73193781,53682
79953904,47604
61795054,47070
56530893,24065
38455934,62611
14618506,61269
28606232,11801
49101640,43726
88018331,88642
28440881,10849
45081753,11472
10919941,34173
58778459,83679
30601090,50690
43178020,17235
22805666,89662
61983238,45017
96711108,14748
25523919,55818
28387703,70570
20659864,41791
40554068,91489
40543066,44464
69188855,17061
68463657,21474
67369066,87781
79147666,15028
25492002,69679
66124767,82191
63489090,73002
37490800,58065
40897448,46623
79699142,95510
46366756,29345
79821415,91161
98241269,37588
49598705,17812
64757554,79549
24028794,64032
50554220,55476
41484825,68416
66439713,79534
95972828,25126
10000548,99506
84868272,81110
94051767,11438
80178401,12751
77794099,59220
90589515,89029
68685685,37009
47359432,34054
64105937,80360
97007591,99271
54480708,98560
36311743,28501
18656805,18238
64117099,64959
86938691,51492
33396403,85734
54213422,58115
25049217,45375
71333104,12139
22853381,59557
93186158,27305
52367723,74928
14686118,68687
51081248,41834
63649625,76988
30319022,29956
67120763,60598
40239500,89593
96503033,82857
29397320,21123
29235977,25071
64975702,21183
14370984,91325
48760073,23148
14222269,74311
67187085,95171
69449033,40231
19935538,22874
61668800,32132
17683037,93758
54896526,83320
29655027,94674
51498068,82670
22389548,67014
31960747,33594
36384074,85485
83947600,91936
79088395,64818
73919956,19000
97030854,33596
12648954,96231
96061742,24014
66630478,75036
27155809,58341
46692058,21116
24186610,87307
62105543,71071
66446800,24415
86201701,21308
55991510,24267
33223184,55810
88958136,79317
30525451,41345
46515860,91673
46872079,21915
31964332,51380
67973702,89011
33159848,41834
18565153,62645
93277822,73925
85688192,45788
75195954,88225
69235340,66951
54125764,71644
98752024,14419
92272341,12559
44849725,83868
55871285,79537
30357339,85490
33248464,97884
98766404,53726
25391928,58378
49715867,38084
27532216,89767
63479158,95808
22333137,20784
37022776,97400
32237872,60245
29959752,98112
68694157,18187
78930105,21120
15942307,59089
55445387,33173
27795273,24157
92181761,49507
56551160,13920
82962707,27265
58781739,51810
44472429,58840
23839241,89102
75322591,34484
65300317,46223
53210400,46167
28007115,24993
96518936,11426
97544019,99072
58237979,58557
86158929,52056
39951117,35097
81177340,52741
41389748,74879
86403603,91586
46057334,64307
26652940,38215
78546452,89911
15510906,31415
92430117,31935
23760800,70275
34298333,61171
56474057,37412
55978456,95608
79045912,38226
15173163,82514
19914906,61285
40208497,33912
11607397,58789
87470001,62206
98821748,97328
38345007,34211
92010054,96631
56450904,40195
79202197,12087
58449915,59043
24977116,83206
55025298,77739
12814438,15104
36077216,17221
68032977,65003
67885449,78336
15563745,24876
82900494,71293
11084960,16088
86405664,36961
81827471,15861
48736086,12326
82213535,97898
35090602,72863
62282201,75392
46995306,64771
14692209,63492
99717937,40564
81402861,61390
71668565,97425
57456630,87974
56407720,20144
12510693,43076
42999133,54982
54659061,38186
68031790,85436
32274731,76319
80494775,19729
45145233,65627
26376508,84048
68313676,28076
95223946,12916
85590566,55243
29643511,83052
97604294,93958
75251228,14637
33402093,50994
56165343,95124
83147156,77713
70139838,37185
86095899,23815
99408766,57215
42104665,69761
49046437,39333
23403794,98585
98839122,38327
91086300,47865
65199873,17899
49260513,99704
50682425,16073
41811437,21983
65915122,35816
18333300,81008
35566037,50238
51848245,82258
86464327,22125
84655594,98142
14109812,52946
97906540,88980
27656824,38736
63336812,85580
84825311,27353
96090868,71097
41734761,11253
40106499,53902
12266759,86793
46334624,72837
22800580,66394
92247735,44911
49292911,48618
39458414,80062
50953687,22153
20970597,77710
56239293,87189
22263463,67415
55161182,68344
61562419,42772
11208516,60164
85714569,71081
53944775,95531
46735313,69019
74667934,12686
68077636,15431
37639526,13966
62962727,67124
57428153,84825
72915185,53754
92589421,53062
96516163,56843
84398539,89466
63809099,95231
22955749,14184
66670428,73896
76250107,43626
87064112,66519
56106202,47234
77104054,93629
78959200,47334
28377274,18507
98914177,18858
97855296,26309
36711739,71326
86096546,63160
93624291,44172
77068893,67479
68606746,98041
36807821,39766
74263648,16512
30285899,45152
10368616,42375
61423554,37645
13004167,98940
76657645,61551
64928738,29221
23611099,39079
47896786,99286
30285659,46385
71575192,51392
69428837,19045
53345871,74026
88493485,36757
59789153,55820
14680617,30451
29522796,57808
66495167,93343
38457298,46197
97886301,54892
67184001,23409
95849810,99349
14636068,36226
77456234,62268
50730083,89945
46389488,74207
80748776,68969
98659100,81054
45300785,13647
61341721,99191
16164305,96320
85668313,67588
10615717,35547
11771534,89266
61426336,12287
29225685,44072
45087057,68569
41237723,82544
86611230,84214
18553427,53725
71296819,16173
76365095,63017
26509980,18987
61172331,85460
32863261,98251
91802706,30997
19031627,69638
28997040,36001
55759725,69315
38786354,15603
75341610,85309
32833614,10016
99356361,43314
57704979,10956
11601909,36103
82813866,83446
13261720,85743
14868694,27387
20830255,59507
37813259,83315
86499237,96231
72819845,62393
81544844,23650
82845427,27027
47164931,91347
33820215,88036
51505148,81882
94330708,29789
35880746,12987
59635760,93535
87477825,46899
28603210,16489
99461875,68926
86961094,39383
84265179,37832
40931214,90804
29318093,59262
10158879,59366
87441092,34211
33611199,18601
43281201,72694
12613196,93290
24488154,69038
29430961,63539
20369670,32151
30183618,64403
12863389,25710
57356972,92948
30099716,86482
49162447,73654
21316736,59243
86799822,78298
35023174,91663
63087629,84709
11268771,85846
43391937,15958
47877357,28185
86202181,73434
88520211,13237
37061572,41933
33233768,47206
97260252,40621
41812321,43087
35841413,44174
34502608,26542
61905031,47048
80578402,42167
35703567,60006
82907830,49258
42261004,75081
34287608,26136
95101302,54411
64880342,33159
29770393,32668
71352672,28794
49447787,33108
88998701,44693
52281495,19677
55036161,48023
81060594,49616
10549779,13222
81064345,84263
76986812,55324
63509192,25510
83834712,87618
39648857,34046
82555466,39330
89018659,84077
11316530,40931
76051179,91109
28705954,67179
49008066,31311
62192812,92622
41312367,60825
95026709,10849
15188667,85954
53073918,70441
51876336,17287
85059128,13580
78813832,70319
37707360,35469
52146482,54580
83957788,48485
23218975,77253
47162707,72434
12089127,48361
44885167,71530
80590068,32551
97944352,39735
67596970,41426
94602296,30835
22937564,36154
80517285,40156
97797474,37988
17866404,60877
10255982,35394
22859157,53305
96780713,96939
93312021,22735
27311673,25279
26044963,79118
30747139,81551
73932623,72251
65836347,38709
98071051,16679
66393510,12187
80915046,39090
95975985,84500
65931457,15446
97589071,14315
34796793,53698
89612056,75429
79215209,96300
89786575,74595
71980239,71098
55289611,35199
76246221,83949
90883352,18955
84157589,45333
95235316,89261
75343237,29430
17820533,53333
69078670,72117
36612853,55293
95932684,12779
65479015,68116
21203914,81784
19058350,30738
92504790,15589
55254104,95236
13293493,33357
10859920,98203
59126251,24989
41208914,56591
72141698,18057
45507504,13112
71054701,62608
52619361,26890
43594118,10575
52235889,28575
34985607,72103
73093797,82227
97495025,13820
54207315,83975
71683725,61298
78781979,87985
44671415,31968
31393987,31140
13597760,55392
44680529,42836
57172485,70949
81851674,43111
62958053,58631
82220929,50555
46277391,47925
12645410,49533
94596371,40288
30761103,91672
35690982,66834
47992161,46968
98583546,62205
86273152,25782
95075448,61666
79667780,59033
82293510,84174
19487300,42556
85856211,62465
23311176,73133
85093471,47434
45413399,46944
74998859,90156
83315340,40167
52481961,15383
39416977,81881
81086842,41090
84133819,62966
75905645,89951
35321288,17274
58723157,90075
16137177,90339
35370744,64357
10197312,24064
46654203,56270
93648832,53322
65564260,29705
84602424,44999
88406935,94595
14352570,17066
88673443,78053
74226050,59797
11752182,89497
68718773,32180
10445038,60274
42734425,35211
83566386,83346
51080950,89499
67897995,48655
12124472,49304
21456560,67830
85705528,62696
12152625,22618
96489527,16462
57995307,32538
26021111,13532
30079000,75356
32260288,85287
70890259,58165
57688822,55659
52640613,43570
25448610,77751
93566073,80355
37996336,81297
99970693,50870
56665839,39559
92441474,32451
71678339,33195
61220224,44117
38333889,48986
41032712,46358
41693191,31412
42157857,34159
83525728,65928
16821998,63193
86890619,92659
78778100,13305
15025367,67264
88817988,57530
66668427,71057
38361555,50071
60814261,28055
83602687,89334
70171833,51914
55608385,56811
30994101,65768
55459974,17295
66052652,88402
19285211,68254
96790450,65728
99880645,63238
51245479,83329
41587420,48489
45015259,57550
71899500,30341
88441788,34400
14397640,64265
65247710,90750
20162796,67090
62083235,26798
32529941,36947
21037697,84210
57239773,83798
49188935,31062
21955678,56680
17124461,96596
10839177,84578
85620498,93452
50495765,17137
23225699,66108
20192645,21812
17024155,27261
62206202,45634
50686838,51368
82240482,51625
89871963,88830
78015371,65097
22710313,83664
10585027,47472
42962164,54088
71362040,66018
41759330,43413
29457031,19483
43044329,35507
90610908,24846
30739827,97409
15084984,77368
67917091,27524
66573228,39563
55986301,33590
83276900,42802
21560551,24611
63396326,70598
89118445,88006
74015372,65000
70541710,44987
51069759,45004
84429807,12131
16466604,60986
60347134,74307
42167379,17469
63972308,85111
12338020,18833
72718213,29993
72163413,71788
87144751,16744
61563316,24694
82711081,28264
75552646,63843
70957970,27044
13509341,22404
11324083,87903
83145645,94221
22757058,90398
36789736,99359
51619994,96923
67819711,11154
36236781,18988
46415390,20441
52215185,21112
96848950,57011
87480506,10896
37766253,97985
36619643,84946
85423745,24548
87700167,76571
12034693,90783
37394105,84560
15752753,49250
51925695,68679
53656085,43624
36490371,83349
22358366,81080
91836970,86025
89790999,68670
58207033,77582
89740086,43488
31613070,78929
93774347,68347
20466460,42715
65517872,10514
15810116,44035
56057645,11969
95416121,41461
52501727,80174
46087488,45475
68996003,34603
62204759,96719
33270031,64537
85481824,51988
13352156,10232
73826744,32599
86848836,21035
17543103,14404
63519382,11854
55042981,56236
53959678,82296
55081044,33057
54114031,40189
69316706,13429
75673526,85147
88084686,88338
90328120,85771
50343399,90812
22078446,88552
28232142,31472
55938953,49229
11389442,44353
22721205,31364
43847346,58027
83506692,50065
13314267,11369
12879719,19468
38274629,55665
40709098,91396
53915811,84542
21698458,88942
17271988,69494
20292829,29332
56441968,82298
32648868,78005
91209554,45236
32275130,63944
65025609,65906
30897887,64378
60292435,44300
14497384,17390
40841879,18986
46146454,11470
98512767,49215
77579292,58045
21390053,64041
28526102,84034
74525819,84002
72566165,32912
75019515,49774
14106788,97521
35222397,38810
98715477,60095
13764150,97752
40667392,46192
34536685,75905
83500996,70033
44049821,95611
67119082,71086
72077732,16953
95033867,54482
64880301,67538
18264309,70324
47809315,48507
16891908,98364
41492131,83815
55818789,14306
78407373,51226
73971606,16785
76720658,43019
24671737,49222
15119726,55846
98118474,76084
50730651,17824
79455419,94048
55286009,97196
54299066,63104
41232455,71761
22407710,98938
69905331,44515
41228189,61384
63326331,24400
42739681,48892
15654869,10399
85182518,81325
27658319,31596
46512299,22639
16329998,74334
49847143,46249
95032234,60481
55501529,48309
38130865,25587
74858678,62002
66144870,52836
94276245,55252
25553071,18827
42727222,47403
18108833,72530
12108522,33505
11454092,67333
46404081,64539
24744917,81942
51040146,17492
30270213,50890
68034416,82423
34135856,12341
50542698,32793
57355594,28807
41357326,12620
78740835,12658
25482400,51895
37328050,16885
84529795,78562
61096826,58679
43895011,71402
78667577,18697
37507235,40979
96411224,19196
18307253,57925
57258378,77377
18880138,96543
21391842,90790
69807902,55321
70473111,37736
52355532,49183
71854668,61618
18280654,52152
54494453,43931
88509800,76505
41872753,77381
35583850,75372
96226118,70015
67958815,74617
69827503,69341
46330693,12428
35795920,65506
41269759,51839
12742462,22086
18381160,31522
19622562,43444
92264651,61540
45895577,89087
69167267,88757
13263139,56372
83431104,70071
29605902,61153
64683045,11637
25567564,55844
50890682,79388
10646681,56719
41183372,42028
46566917,65889
94560662,62862
93420129,28944
91196948,13447
31603766,55022
64759199,41670
98257612,98298
56224801,26150
85326581,41518
35012427,69557
37388123,40490
24525741,40067
39169205,55017
77318617,79351
66313535,61075
67828705,76234
70985280,20938
91032842,81000
29308798,92545
20709403,77251
78914251,36362
62886269,46707
27603182,40823
32555016,10270
96317110,99285
40788960,83370
73969911,18765
51231232,19942
58767013,42689
52749890,56723
20165846,36467
61741637,56439
88371579,97679
57596460,60592
53141290,88236
53339230,19230
71437168,27409
71455463,88007
12826318,62918
62694507,51040
28032383,24477
29282158,78380
30472535,25243
29371694,27961
90596342,52315
71479909,56627
25929222,91011
26438207,44967
96001201,46962
35093250,71719
28194077,33682
50895973,37185
40080777,96953
85753826,48657
83107153,41613
44037304,21516
63247555,23560
38715183,91022
60355314,76741
97981627,81187
58783432,13480
90529243,76680
68501561,18809
55574392,98528
78271919,38948
25194652,14441
24594283,59798
98104621,79280
50110954,73874
45942840,41015
83337210,60621
31424132,77496
12329208,11336
48884965,37483
48924704,24861
97402335,53549
39710415,15978
66029962,79747
97293846,19567
99529343,79431
78076124,26628
39332978,53184
43605146,37183
96508794,40397
76602276,12849
33583811,99664
26575412,21784
79270562,40705
92644770,76469
76975773,99672
10021011,56169
16038186,40902
30611128,26920
16439063,31795
45216032,13805
65892894,24904
63844873,48037
98493335,64722
58525037,51146
34171580,52405
84535156,29947
55287128,25921
24676360,69901
77585633,14481
50589174,58374
57308505,28325
31924075,43262
34686003,92232
93378064,96425
76519229,76352
20779285,40582
65973300,71400
79488235,63099
81986503,76039
51084800,10797
71601282,86942
68316653,28604
12998187,71625
26975227,92145
69876864,23184
92501795,51672
32568136,60563
53987364,86620
20220742,48599
66779360,32068
13968582,91690
41273754,83871
87074088,98636
88484664,72010
97539299,92386
59886570,87349
16241782,10531
24455517,32881
23721185,35034
43637049,42647
73995456,57350
11487459,32499
19342759,90473
38387397,47788
64943240,38232
21848658,91060
50090844,85784
41003902,75494
95505286,74295
15208820,52488
21772716,56526
25561175,91631
58192252,85452
59648939,75959
23320207,54360
15956663,73889
38171673,86984
36534840,69158
83125946,28685
23099029,50965
50075540,46641
55563107,56334
42710065,25028
50950390,26197
80030491,15425
45275943,34727
50106517,45708
28128429,54117
20876014,84088
10679714,62778
88061562,94810
37870423,15928
61253207,25885
52718742,97746
58050537,32746
12391274,29162
57827209,32275
44085008,20879
26629984,20970
67798125,95956
80344574,72677
28837712,79767
28541482,90628
80669366,70231
82013362,74487
36848166,78468
40282292,44478
64425946,62712
57499304,56420
55517183,69644
94748138,47189
96283980,76527
67739936,67460
43778510,12341
68069219,59998
82329311,64140
35016362,93830
86126327,80239
11756012,23710
65526816,27372
89900525,88477
35510058,50315
96605036,55935
98550438,96612
33622903,62591
99032494,65403
91497207,77623
17085216,22704
19434630,72347
60183135,31467
57505704,19299
53665421,75673
56220943,58334
76052298,20609
28499117,14398
13605151,84904
38803886,51175
68737954,91301
44517224,81960
12819541,53354
33471126,53784
31005896,73670
68430029,72160
69426333,73839
66067063,88042
23761039,78433
96302372,55580
35949252,30663
99195798,73400
54222979,88571
37856028,48819
73090099,24518
64392610,18703
87378871,50089
20244091,96017
27395929,60720
53219625,89288
16045043,72970
99010597,52424
49232434,51251
14259282,17711
40774576,86089
37851358,53246
10377836,93281
24568011,86341
86179364,28822
24436738,75167
62441166,36440
18697364,98355
96980015,22459
23369424,81863
76100938,10749
84814421,38527
58002789,34902
26935508,19380
41838124,42549
78733976,29752
80225202,38534
87167285,15773
41382001,37796
75461148,23887
59979210,10932
58216190,77819
24403042,56995
60126682,39231
46894798,43375
40617580,58621
60964107,66683
49180002,89983
78950568,45917
39642713,32100
96512485,92458
18898516,93562
12578482,67192
49219139,55230
94984759,82762
88370279,91891
19976726,63708
56915170,29268
16693916,18897
31236529,36585
75579815,16115
26450112,48423
66060097,71947
19377211,39468
17313763,95346
96982221,62795
69135924,81809
52646453,18531
92292905,39011
49530410,24256
77194757,98265
80407472,80103
16450859,38050
33921393,55207
12134453,48103
63252363,78641
78151830,77055
30318902,78999
70224255,27443
20514951,29845
14080899,41586
59619202,91413
66906902,66451
71679760,78285
17739790,85483
67001037,61732
87500808,32171
19358380,18295
64745928,69968
65737805,47854
17136078,54352
49260779,55329
18605548,76307
75336204,31345
85613972,54528
24716076,24136
21951412,11085
52557949,60283
50251020,77671
91627477,52692
89462138,57546
48881905,61483
14316017,13803
80983441,94552
10981029,74241
47004931,89550
36914896,77558
14573488,52131
15479090,62714
38415263,29712
80838928,53194
24824073,50373
60991073,91992
88876973,24974
20188224,87937
15482691,49400
31985947,74226
80913704,57331
76869373,30089
19414775,25564
99380243,19584
98479833,58818
74911618,34869
29203616,54248
40786393,86794
74493727,24904
99110579,72125
92989986,47608
45958555,27534
83331328,89490
81376554,90391
67172288,39782
84708571,96584
27667889,31715
16867040,85014
51725704,24686
44795475,49415
76348810,64074
21557065,91981
72416577,30214
60352274,49577
44468210,58317
51218395,78250
83694445,62478
56614069,96202
88931141,38405
72293931,55379
89627553,21990
28219166,65648
77065771,33947
16931849,21262
20352700,30935
13331376,88272
84325874,48265
71931843,26968
16495113,43006
84709174,71280
15030802,96260
93230590,23596
46169725,97214
33242250,56952
37528627,52449
95790647,84594
63858460,25745
51375490,36567
25965343,94009
16640638,31670
71978745,68864
19306191,22164
51572790,65400
92891630,63529
24638657,28934
75108246,88473
25953837,80954
73599215,26417
39011298,76119
92935227,67466
44310055,85090
73490958,19065
46110948,42717
28314029,83768
98667077,83361
21639655,95146
82424222,52556
68455432,13354
61664009,25299
40452475,18115
91319310,43407
23204955,60413
15314715,46047
67218977,49737
93535098,87308
75011231,74158
49564289,95894
20182594,16517
20188963,83642
73087315,90394
19040028,18921
48704055,84083
36079665,85841
64545158,67614
51020889,89806
68317368,28356
46645845,54623
50030960,67039
21043394,57905
81846594,14156
45590070,46819
32908770,46045
73699432,30114
30727023,55860
53628456,63536
32651623,61885
93046346,10537
67295420,12287
63265241,43994
32179955,13944
11153202,39016
95595545,46273
42524833,34223
13941225,64014
61635554,25881
62186127,16739
26061854,30969
17576694,70525
33265716,17838
63134017,95935
89141893,93404
16685066,83714
46120686,30372
62572166,76319
85435562,16163
17047187,82431
68302388,78342
61779167,67827
75513247,24630
13344510,28755
29561389,40867
39203663,17709
20252178,29095
31525393,64280
57212762,49189
35368184,25544
45593824,91892
75707423,90572
26106945,37040
36087776,55953
94431404,12352
42183923,36453
85918841,67529
62660111,49161
97538237,26007
64556578,12780
43113537,68051
54106745,18477
14265953,19692
25835848,57610
81017644,75153
36220302,34162
99636036,14206
21707798,22966
17680852,89875
72467618,60231
51604457,95305
48849083,44208
26034928,18176
30236454,68961
80669730,80383
36983114,34633
56020856,12174
19014871,28835
13535394,86423
78907560,73700
85708466,30658
55235931,53908
22802044,55017
69981981,46320
39801410,33203
95931003,14406
63374561,48770
18836376,63316
52921156,94560
32590725,94383
94132217,66510
45187448,22328
23278177,43164
25585359,67105
26007727,57254
58910600,12854
91355561,97168
91054042,20539
71159903,82867
15955652,78976
25063282,53091
31352310,96543
48329928,72055
30127399,64453
41323158,55888
72451893,83391
19806837,10928
21021710,37874
77186759,60716
76498939,54363
10462367,45366
80959246,46437
66037111,94180
99369787,69819
89738100,68681
35246900,86687
64328537,73179
20549799,10690
58721502,22986
42904942,40741
83278238,16528
14595004,50433
71869873,40295
80062110,56766
97378968,58828
58205369,66991
50484014,30261
29563922,26580
86543148,37523
76940458,55074
91051775,79964
80029904,40037
86908082,55648
25886043,61360
92437672,89741
97307344,37808
94379376,23912
99088767,86306
31055961,12792
35052900,50613
17735152,32439
86780995,80993
90359999,66680
92902660,69865
60816436,96784
91417916,82339
94183296,57809
32255828,17901
88176434,18273
37697672,92699
33712087,56680
71082545,32830
85571697,89884
59832751,40622
95994280,38497
80318816,35349
80389965,39136
46398375,59044
17399218,10019
83459055,70539
18673996,72892
26681471,21437
95481937,27263
79426135,72769
75221364,99791
44144861,82999
23104034,14402
62467677,68156
42001526,21455
91374153,10793
46914616,39156
97345056,12356
34628362,33352
64280536,10633
56913338,74172
36728495,73110
41694107,75112
60519529,32008
67451611,53723
55914007,27229
96944156,46801
64771534,76668
55337731,89545
21237247,48454
34005587,54690
22297561,54025
60244408,97136
52620298,88551
59841178,84037
91506430,55840
