dni_persona,telefono_fijo
48514203,17584
93700258,37308
32068271,69488
49657926,94641
21815955,46105
33787294,27273
85865126,73083
29745986,34120
86378986,42354
79980512,85888
89816724,90237
68441011,38508
43548544,34438
91636627,23530
13197602,72356
48092323,86163
96196237,76112
83773724,17663
67576815,48763
15828898,27204
66063981,82610
52963512,37332
73759533,86081
56738962,93088
73107923,78302
32236856,47803
74254209,78602
25946312,15112
15992868,83402
70370305,98435
57942750,17596
12554344,77705
76794252,65401
75710183,72150
41504985,33621
79217814,63113
26714535,14237
13333418,90791
11206300,61123
73446593,86326
35563377,86970
31310030,88571
49337844,47542
22140699,40820
75724027,26385
69856417,79851
76652409,67661
13278857,25149
49782945,89178
66484631,66167
76856370,54184
86627999,11780
62593532,30194
42133335,72102
78642102,82051
12761250,84808
25690979,41745
54236868,52976
38194803,84031
64696948,75538
92440509,74136
91354307,56116
42235610,48606
55936006,92062
37446288,90035
55061127,44846
18922587,32810
40553557,96358
10949333,77359
47687159,71433
98039299,73299
20278861,27564
47224416,87219
62736759,46437
37704537,69537
95701072,45127
56515072,65333
98636845,50522
85967812,46812
30248592,92059
39813578,75266
65098624,87681
63669235,24138
37684196,38852
64179108,28916
67159363,42808
29095144,95911
49063040,69483
11864527,85765
62654788,87578
59138475,68421
57570691,18171
40617621,51019
97266172,37285
76099079,85064
36811877,82747
97684774,36434
18255330,78560
70670483,26608
82441235,58883
67025135,65023
76789087,97364
90031483,13353
68929029,24792
78624705,42924
15804537,17220
75820489,69069
11230492,48746
47404367,99659
44673386,29507
31023077,96372
17959351,19777
77959927,87205
67913617,32238
31320002,17192
26243685,50386
27843069,57609
68497174,77486
62868421,53457
96754399,69788
84926402,96012
80285858,22803
21588312,74838
55644155,25905
58614331,23005
51122843,55790
28882338,31001
50571330,37060
11260105,85852
43356059,86396
18497242,88076
75015709,24237
72938605,64545
47824121,74274
20596885,70560
97865783,38013
57960578,82358
95478347,83875
83055037,38945
10196556,78336
75817834,11286
64791039,41077
73940059,88439
88960554,94986
93998968,23411
39601112,22532
88744143,66410
50929183,83095
21196034,98787
64819812,19579
16163961,80173
48137239,57623
27741699,96451
84946693,40102
99262292,47698
17350046,42470
28758626,93791
11785487,46002
65382496,68921
44037800,17732
74248397,59638
93463782,89563
85960728,68559
94286322,88203
17194007,81570
36781181,73635
31970493,62070
36698554,27800
34003419,69234
74106661,15156
80522701,61053
85073404,50487
85927893,92104
53083175,88858
23979352,66394
63582452,53575
95423811,11205
61674359,69769
73238871,91745
18266762,85277
45536883,88606
98413018,85060
23953935,76768
65589968,89608
84663209,51563
39106945,32940
24410968,61784
46302393,11462
78957940,28190
19247102,12001
67827879,84257
95584301,74074
50523697,87133
21463637,65935
14677865,86332
35876251,24074
80051867,43299
53018884,55497
67986085,32857
33094423,25351
10998577,57710
67431486,72594
41800441,85091
74224527,94431
62710893,80556
29565880,93308
88877544,99424
36998354,81621
92068358,53402
59517546,98468
62813132,31342
70636991,60331
72321922,14418
29829738,81652
61372944,92511
60216754,51474
47588849,65928
34547984,61005
98353694,47617
76215837,37657
84099254,18647
25745657,98939
71331073,65402
19748372,57284
54362474,92492
62129899,63678
91025472,10103
21693778,83480
79280821,60703
21868584,98971
43238235,41283
48981862,43372
45145857,36312
97872963,75277
34050753,62932
72433278,98776
13635261,63905
53792003,30624
72957902,22503
81625487,73437
65143006,35447
89576638,80072
56646445,69592
91831252,78597
33129094,63436
47343819,46191
38964345,73146
34066597,46960
26481308,38661
29014695,37724
67232521,48157
87832413,78883
65944374,17748
51761989,17306
21082151,34011
29087282,26621
96766942,95869
97106415,79009
71785107,45023
69170602,31799
85983999,69386
11078347,77475
98697000,48889
92104697,67181
93508198,79068
83830978,93217
38153361,67072
22615613,72531
57701560,13126
72719031,87624
15125317,69415
67500982,46937
63943827,11652
70312884,85715
25356798,54940
95767594,15271
46523739,84500
38050113,51291
94869368,72551
64833476,44082
32645954,61529
47116242,22341
73084320,41217
46081472,82613
54199446,12864
33845367,37018
71530135,39576
69262716,84068
32862726,98440
68797567,71189
13324185,20001
15134144,95203
36458851,98144
32979035,35930
54711462,60772
95019127,17560
34971366,75620
53134759,50282
18497868,39325
59442236,79715
51892092,20087
44000087,91734
11800293,61959
67516990,60115
83655524,82624
95187153,85208
55988076,30252
35214284,52950
90225167,16989
75835751,91735
74502815,67849
29147451,77431
20342498,59061
47900742,17896
41545517,17826
60434514,87173
88281099,83785
57529182,42608
29645688,13906
13793057,32430
78236927,69112
94053932,54150
57621139,99800
34905502,56472
96822142,84796
31160874,44784
45759062,37848
10238258,18631
51545998,50507
78991145,55931
69919325,55528
71656192,98614
89294947,51527
48932897,31104
54348320,99006
31011433,85358
15370000,61434
44125918,76204
88643046,18770
46993532,79869
54352704,83575
96789847,83523
40009115,10211
66977786,57841
49990763,61277
64170289,50981
49248908,88206
56005111,38281
36837828,44447
75912801,46845
33517811,89995
65106254,18287
21355645,22841
10188464,30992
20692247,58794
20875116,17534
32752685,36650
60785069,68530
27508032,46994
35673995,87480
20098225,41046
38487414,93715
77230475,49470
18165215,15784
34679692,10058
18553607,98193
26972417,68277
49292141,45457
85914065,99321
82964917,59248
82503457,67285
66020471,63065
22217628,31557
37316708,10792
49664485,83464
27983480,45748
62792222,92644
56857074,99068
65843152,69354
88110045,25031
58881421,13601
11862679,49794
18602522,76587
53324334,96528
25591026,20615
42372186,13025
82535454,15717
67936793,73428
89946981,57717
72129846,94349
95733734,91710
87416545,46025
62035609,94730
47033855,59843
28777322,74235
80599390,11635
34997166,49095
41944052,80475
42929459,10633
78798986,99040
60583689,18467
14530581,43247
24356136,84153
83676846,29208
69159519,52069
82546495,77356
52617816,67887
61694681,82266
78292438,32846
49107549,20175
62444159,57341
13527603,30194
62988682,30270
45576445,39173
56992330,13346
91926470,79168
54027739,38880
57098019,75547
19177247,25906
58236236,93794
75219794,49331
76249653,81674
66545843,77179
10402663,37872
71190026,48426
52940788,60426
42007407,10193
96098418,66765
43975735,40112
71026631,63429
49189225,21395
17694745,64060
85645522,23133
35237701,22298
26622047,36584
93618709,22944
32404950,70531
13856356,35829
42945758,14548
75433166,19848
88801199,34227
43211313,80566
57396162,90013
74757122,97340
59854324,96695
14969121,28724
32483113,71739
22791997,30283
28151735,31290
84738385,38020
76803989,12464
88444320,89343
94647392,76843
39750891,42144
58000517,31379
45051044,95442
19441239,66412
26338873,74245
70154590,71618
66909949,70309
14393189,42388
88332879,82895
51165090,84722
66104440,19054
23139087,98860
42972768,74022
81711545,97664
18006155,62667
32826504,97183
58712620,29215
45077728,40029
92828234,68990
50598073,73843
51545678,80201
36430463,75323
93317034,64433
61345897,65943
96358530,67384
52345994,97700
80090157,94487
69505394,21454
40853320,47971
62849588,59639
63276343,21642
66791114,96461
10770886,94135
87727659,85841
79236851,47482
56072788,71454
23877344,35024
31243931,15491
47857125,83016
79849564,83704
90297889,64801
41388570,82027
99385002,43437
29105566,24198
59362887,89608
29671213,90069
78378837,49037
30573854,22558
38189875,56999
70908485,22772
40255216,16030
96833837,12502
68827351,57965
56162673,65088
95666125,46211
25541861,39256
60834395,85809
72985123,31613
24138775,41277
63050816,37119
76738770,44749
48473790,91342
78410644,80812
24030018,99323
96847076,50009
49123898,13698
90021610,39199
55710026,33675
87852861,77767
91293620,67487
70746582,94175
90629091,64955
81738926,61441
43233961,73251
46377174,55788
59338270,23105
95943553,35876
56787107,32946
12305402,82434
75685899,86861
80634641,39244
82036807,76183
81567672,72724
17128294,39793
18561318,19803
84205099,80063
33390395,67123
80690289,96787
34525064,52014
17435237,10589
72241112,99041
54068326,94633
63111790,73669
54201499,37642
26254048,81304
21929736,25499
95097346,20863
82755649,96244
52365737,51845
74825607,88948
33685705,57472
96489294,63223
94083699,96112
71774714,34085
83785822,56949
38340848,78291
87092914,77794
88174246,37842
46196005,97641
80569788,24217
69481740,65340
23830925,39516
71959735,33853
87483621,88356
44399668,59051
85770004,56121
35165049,36181
55185442,10089
82009230,30101
14491705,18265
58920316,52787
23697198,98787
59141898,50317
54738454,31138
37832211,57809
99806221,72342
66175654,40000
96170616,15352
73112120,94667
25657378,31626
80325881,11803
11281441,33606
87531047,31216
32447191,51435
70114869,64122
57844876,46995
22150398,97113
34807701,42623
19589223,11470
14147608,98657
66178396,97977
96760281,27438
74575340,47113
78340455,52894
94547356,55070
48932334,47407
19253282,74534
55468807,90694
15359263,39113
95261672,96037
17707833,28761
17683201,66064
99255567,33962
67455318,66594
64207875,65904
63834177,75504
46309936,16015
12257025,25422
14599185,70334
91509726,89379
86052612,43405
88347139,39225
34769499,82342
17415056,72995
22200786,23098
26720471,16339
19223452,70806
18488092,38137
11559125,34845
17418409,23185
42676089,84270
73220660,25043
22469957,43245
42357089,41359
42067753,88158
79517729,98963
78011265,82895
17756453,96256
57154802,81518
16128203,86825
39203764,43459
83866703,50916
51029259,48136
46579233,29690
23325701,95663
24423258,20212
95433326,18282
32910714,75706
99257069,25667
19921471,19471
62234446,79170
97264317,41813
40843797,70185
24478085,20221
98163531,64183
21632296,81464
43924598,52462
62522501,61038
41733930,91621
62461056,18665
11233769,79045
25533665,81256
35849728,13723
67577351,56247
11791080,24555
74923876,56469
95342204,22357
53857171,16827
79636486,87988
87952329,41820
11666152,86919
82719763,69450
88946783,13924
61601988,18925
21826744,30246
89206496,34752
44489843,82274
11925147,30355
60552674,86283
65652325,46846
40378623,95298
88012989,41692
80902412,39664
40624848,48900
22489604,71906
48368104,97354
23210336,69825
89088088,54693
96461235,24369
80957450,26054
83907868,16207
84953720,50133
20303894,97706
93339696,83814
86571220,43568
52741270,82858
13974019,30696
25944215,63159
82878521,61278
86325056,82753
54448262,93724
96273326,23454
48752832,64007
20837239,52654
57835189,79939
24491082,19039
38647397,95068
53556655,15664
43544014,93712
84409434,86545
41535531,75719
32890829,95903
25310845,56074
84122394,57654
62838161,17625
89248868,10213
20969109,37085
35092426,54239
16509444,47748
60175735,55545
33498431,44687
29374077,61191
73369840,49751
79566611,92105
91775005,12431
96886704,51451
50975165,39483
98614122,89922
47728171,47895
21554206,65393
88599673,69091
15772541,62803
83563948,88217
93095380,88175
28568179,47720
17531403,73036
18217004,49955
47876615,77112
73535718,82448
92425516,97980
59869258,10924
25897034,11808
82974971,90114
56839561,17692
97112365,65208
35688669,74662
24548109,49952
29517973,45168
67294130,40903
51884469,23806
61835573,19576
34114952,36166
62163279,75604
90377410,71089
62222209,21584
31763816,40884
90321203,68198
69937446,95295
15989243,45811
26507436,19250
56201711,97180
60832307,23963
98063460,58308
17958790,53617
49655462,23756
61188199,92463
97949952,96172
55135003,89127
76620093,15484
62069590,16329
59193276,70899
32913549,24235
69847991,77397
57922725,66582
61469589,39065
80830351,58785
74095906,85537
35450994,52766
62219661,69747
72272973,12544
51362757,76424
50786642,37860
67917353,24347
90689336,96379
28576149,41370
99628227,76800
92088649,25098
22978808,45634
62993155,60387
81640471,34209
20637867,78754
17469976,68228
37365244,54063
31856971,65362
80876648,28730
72662133,62661
32843075,80801
32911737,23900
68024909,26325
62989831,88222
99754190,49294
43698861,21378
86836536,45819
49305982,90693
52236785,26851
61818471,47739
64137521,31045
31574906,34486
94413190,40670
13769853,64589
22276935,41846
47730478,48882
99248787,11668
80862203,89193
94586436,15906
39311668,46137
24383774,45704
45582356,34482
69796788,21626
96880635,10109
85850384,55187
83497745,40996
48920208,21489
19933133,25728
47275299,39673
46799150,32799
96081824,33466
19046527,19245
79842887,53238
67311303,54252
29069837,23624
53752643,45689
10700182,51872
84708850,19849
75406739,88018
72269210,69242
73363562,14926
72660741,15047
43865367,72286
21357061,47695
85938079,63512
11408064,36522
26139170,13496
21531823,27731
40880941,67441
83005530,80479
97671867,11762
83999444,39148
54879359,12619
90281264,58199
71987170,51992
79510160,49585
39912055,62660
86393699,56710
45553007,44576
19512017,61071
34311925,34689
45834014,64592
27308718,55876
63601134,43715
61525801,66248
46175522,34871
35773024,20356
22755270,97910
41872645,96527
18744824,45178
52824113,92106
66586349,87887
39979169,88282
11485868,84256
97195700,14445
17127262,34847
72471223,24936
12598150,68118
79365475,14156
36337842,38777
58208455,15483
29674426,90569
42735073,73332
85518292,32395
52600125,11716
75262568,30553
95725221,41343
25179769,40945
63521266,41009
28542539,61505
38665246,50296
84362464,72836
92868639,56179
89899977,70071
22050518,80334
29114154,93112
65399733,56403
30758305,50749
32891446,45043
46926420,87840
49901840,36433
90121384,36320
74408015,74053
19176091,49194
31101061,90221
42153207,17325
52237592,47697
20753410,90019
85181455,28968
99783354,27958
78143837,41836
58013678,94765
94702886,16403
69894119,58320
65573889,11769
97533621,39862
94190417,79593
71758474,87266
16260442,75685
61089504,65428
67725807,21871
88931576,62725
17404584,29131
50302658,97225
89834007,55887
97467026,19508
96625035,28799
50370720,30775
99762451,13494
51648422,79104
10710638,20115
35624946,88061
68104188,93125
57226254,84964
85100701,99231
87409663,94521
97466383,10511
66274043,91858
31761120,50738
60652714,78106
25199716,44580
62820966,82391
19569161,28443
12334339,21092
38191002,47366
32270717,88650
82713354,69477
29904271,89988
32378806,82626
39642400,50889
39701077,57576
36124698,89334
43501996,67325
92860455,76274
10336253,79322
53166216,44110
88803028,26441
19423501,37712
60350117,63047
43328160,64326
71763909,41888
80340928,54704
52550594,16544
40401897,89474
56509724,59343
86368927,37450
59718019,72839
84143550,48072
95774486,63425
38025193,68262
35314435,58974
45864230,12796
44505240,88262
90647021,64508
42383589,24406
64737299,39805
87379496,88108
79978010,90397
69399600,19641
44797185,88301
16607278,12071
18912581,81002
66691896,37810
87669012,94721
80302607,19733
54484941,57269
73245231,85775
19284690,49329
79053827,36844
85465797,30494
11862446,63192
22000568,13211
97879650,14021
94772776,17844
53411046,61004
52340038,80607
34560099,85528
22449917,19067
73064870,57978
49744230,40507
85305129,94751
10008036,97567
83697157,11876
88353093,69963
41166892,84735
99906622,95752
56295346,61643
91796249,57592
24439340,29057
88524669,49855
50775926,16748
81414405,85560
59092872,70918
55334717,74855
94455825,97559
12865148,66281
29091802,82119
