dni_persona,fecha_ingreso,inicio_turno,fin_turno,salario
92023671,2020-11-15,08:00:00,17:00:00,4814.35
37650869,2024-01-06,08:00:00,17:00:00,4087.18
36233700,2021-01-29,08:00:00,17:00:00,3079.29
39354783,2022-11-30,08:00:00,17:00:00,4376.88
11079299,2024-03-20,08:00:00,17:00:00,2984.27
35888574,2022-10-25,08:00:00,17:00:00,3547.98
26934092,2024-01-25,08:00:00,17:00:00,4434.24
27275610,2022-12-26,08:00:00,17:00:00,2770.79
59076491,2023-10-30,08:00:00,17:00:00,3486.17
60142565,2022-06-22,08:00:00,17:00:00,4258.47
58311934,2021-10-08,08:00:00,17:00:00,2860.68
43957509,2021-03-01,08:00:00,17:00:00,3796.34
95306798,2021-05-25,08:00:00,17:00:00,2809.25
83420126,2020-12-19,08:00:00,17:00:00,4918.77
83952899,2022-12-20,08:00:00,17:00:00,2830.97
68020255,2022-09-02,08:00:00,17:00:00,4459.45
58644512,2021-11-14,08:00:00,17:00:00,3334.28
17531120,2022-08-16,08:00:00,17:00:00,2967.27
39398036,2023-11-16,08:00:00,17:00:00,3394.96
39929074,2023-03-29,08:00:00,17:00:00,2958.82
60438459,2021-06-29,08:00:00,17:00:00,4397.86
57295256,2023-07-16,08:00:00,17:00:00,4729.95
24518518,2023-10-22,08:00:00,17:00:00,4219.63
55756951,2021-01-18,08:00:00,17:00:00,2620.55
10873712,2022-02-12,08:00:00,17:00:00,4272.12
22006660,2023-04-04,08:00:00,17:00:00,4069.52
16976278,2021-10-24,08:00:00,17:00:00,2748.81
99826330,2021-06-21,08:00:00,17:00:00,3506.45
64251835,2023-08-11,08:00:00,17:00:00,2904.45
92340617,2021-09-16,08:00:00,17:00:00,3675.99
89511533,2024-01-29,08:00:00,17:00:00,2625.8
86250040,2023-07-15,08:00:00,17:00:00,4621.05
28245332,2021-08-05,08:00:00,17:00:00,2858.59
47440131,2024-06-19,08:00:00,17:00:00,4644.25
80674656,2021-11-16,08:00:00,17:00:00,4896.66
88021767,2023-06-22,08:00:00,17:00:00,4811.69
50650275,2024-06-22,08:00:00,17:00:00,3089.36
12334373,2023-09-30,08:00:00,17:00:00,2561.66
96488468,2022-03-28,08:00:00,17:00:00,4601.73
78112120,2022-12-08,08:00:00,17:00:00,4911.6
65715484,2021-03-03,08:00:00,17:00:00,2949.2
29379945,2021-11-27,08:00:00,17:00:00,3722.7
94396253,2021-02-06,08:00:00,17:00:00,3454.2
94631326,2020-12-15,08:00:00,17:00:00,3277.31
74931265,2021-09-01,08:00:00,17:00:00,2838.05
68799536,2023-06-15,08:00:00,17:00:00,4987.88
28906168,2023-06-14,08:00:00,17:00:00,3820.1
45874737,2021-01-14,08:00:00,17:00:00,4702.78
34226883,2023-10-27,08:00:00,17:00:00,4548.55
15411495,2020-12-18,08:00:00,17:00:00,3920.94
94632111,2022-01-06,08:00:00,17:00:00,2735.8
75236110,2021-12-17,08:00:00,17:00:00,4604.26
25598235,2020-08-26,08:00:00,17:00:00,3321.82
69124636,2022-08-26,08:00:00,17:00:00,3207.45
68947954,2020-07-15,08:00:00,17:00:00,4118.18
57219023,2023-09-01,08:00:00,17:00:00,4093.59
91936700,2024-01-08,08:00:00,17:00:00,4960.82
55449484,2023-04-08,08:00:00,17:00:00,4551.11
66126878,2023-08-10,08:00:00,17:00:00,3537.35
21606416,2023-06-05,08:00:00,17:00:00,4046.14
71207055,2022-03-02,08:00:00,17:00:00,4571.26
41650963,2023-10-02,08:00:00,17:00:00,3653.6
66381654,2020-09-25,08:00:00,17:00:00,3684.76
56088797,2023-08-03,08:00:00,17:00:00,4284.97
85806797,2021-02-17,08:00:00,17:00:00,3254.4
98003291,2022-03-03,08:00:00,17:00:00,3243.87
69719236,2022-12-09,08:00:00,17:00:00,4646.18
18248123,2021-06-10,08:00:00,17:00:00,4662.47
95338787,2023-11-13,08:00:00,17:00:00,4255.02
48044509,2022-11-14,08:00:00,17:00:00,3283.42
47697270,2022-11-16,08:00:00,17:00:00,4252.68
93914678,2021-05-22,08:00:00,17:00:00,2520.13
31933996,2022-04-08,08:00:00,17:00:00,3782.21
99580063,2024-03-07,08:00:00,17:00:00,2756.55
44763694,2022-09-16,08:00:00,17:00:00,4926.7
10440695,2024-04-07,08:00:00,17:00:00,2928.19
61662281,2023-11-12,08:00:00,17:00:00,3828.36
42522629,2022-12-13,08:00:00,17:00:00,4541.14
71108645,2024-04-27,08:00:00,17:00:00,3257.76
55135392,2021-01-14,08:00:00,17:00:00,2786.56
39927870,2023-02-03,08:00:00,17:00:00,4506.72
30467267,2023-07-03,08:00:00,17:00:00,2758.24
67848301,2022-11-25,08:00:00,17:00:00,3190.31
43782233,2020-08-02,08:00:00,17:00:00,2797.94
29584566,2022-07-15,08:00:00,17:00:00,4399.29
66073625,2023-10-10,08:00:00,17:00:00,4377.2
52929903,2023-11-18,08:00:00,17:00:00,2703.49
66945743,2020-09-04,08:00:00,17:00:00,3822.19
83611710,2024-05-16,08:00:00,17:00:00,2622.98
28548791,2021-10-07,08:00:00,17:00:00,2833.05
78924376,2024-01-30,08:00:00,17:00:00,3847.52
29555191,2021-12-25,08:00:00,17:00:00,4636.12
90783332,2022-09-12,08:00:00,17:00:00,2826.6
27396897,2023-11-14,08:00:00,17:00:00,3701.62
76402148,2024-03-12,08:00:00,17:00:00,4673.78
36489112,2020-07-12,08:00:00,17:00:00,3196.63
51254458,2023-05-16,08:00:00,17:00:00,4352.18
32859599,2024-03-22,08:00:00,17:00:00,4225.37
60482113,2023-03-20,08:00:00,17:00:00,2980.16
64968378,2020-07-14,08:00:00,17:00:00,4845.97
89163940,2021-07-19,08:00:00,17:00:00,2635.83
93481785,2021-03-16,08:00:00,17:00:00,2598.53
83483792,2020-11-30,08:00:00,17:00:00,4939.92
23854925,2020-11-23,08:00:00,17:00:00,3333.43
86938985,2022-10-18,08:00:00,17:00:00,4863.3
47835270,2020-07-11,08:00:00,17:00:00,4355.79
25192038,2022-09-30,08:00:00,17:00:00,3637.27
57406829,2024-02-24,08:00:00,17:00:00,2981.56
59506669,2021-02-09,08:00:00,17:00:00,3731.43
19563522,2022-12-05,08:00:00,17:00:00,4241.03
93872699,2023-06-15,08:00:00,17:00:00,2550.86
69176145,2022-02-06,08:00:00,17:00:00,3078.38
15742732,2023-09-09,08:00:00,17:00:00,2873.39
38423864,2021-05-24,08:00:00,17:00:00,4485.25
53560859,2020-09-17,08:00:00,17:00:00,2890.35
49017487,2022-10-29,08:00:00,17:00:00,4726.33
74483158,2022-05-23,08:00:00,17:00:00,4929.03
12192498,2020-10-05,08:00:00,17:00:00,2981.88
75183835,2021-04-21,08:00:00,17:00:00,4438.12
23923725,2022-11-16,08:00:00,17:00:00,3842.54
57468335,2022-10-23,08:00:00,17:00:00,3177.15
32559063,2024-03-08,08:00:00,17:00:00,2694.76
68912408,2024-02-25,08:00:00,17:00:00,2667.15
35218209,2020-11-23,08:00:00,17:00:00,3037.36
17317592,2022-03-01,08:00:00,17:00:00,4597.71
21054386,2020-10-25,08:00:00,17:00:00,3209.28
18233551,2023-12-13,08:00:00,17:00:00,3114.65
34345015,2022-05-26,08:00:00,17:00:00,3179.74
61463670,2022-12-13,08:00:00,17:00:00,2583.14
75202214,2022-09-23,08:00:00,17:00:00,4635.26
32823668,2021-01-26,08:00:00,17:00:00,3547.41
98532272,2023-08-05,08:00:00,17:00:00,2551.81
91835211,2021-07-05,08:00:00,17:00:00,4044.26
72702468,2022-01-16,08:00:00,17:00:00,2651.38
37186822,2024-03-29,08:00:00,17:00:00,2742.09
76037984,2021-11-22,08:00:00,17:00:00,3802.8
40704361,2022-07-07,08:00:00,17:00:00,4696.91
36718795,2020-10-21,08:00:00,17:00:00,4543.51
46530263,2023-05-29,08:00:00,17:00:00,4790.16
13876905,2023-04-05,08:00:00,17:00:00,3549.57
78135767,2021-09-02,08:00:00,17:00:00,3096.34
93746915,2024-05-05,08:00:00,17:00:00,4104.43
38890772,2022-01-26,08:00:00,17:00:00,4143.74
95639745,2022-10-08,08:00:00,17:00:00,3055.32
91072428,2022-08-02,08:00:00,17:00:00,4913.09
32826849,2020-12-22,08:00:00,17:00:00,4751.37
84942176,2021-05-14,08:00:00,17:00:00,4287.83
36679643,2021-08-30,08:00:00,17:00:00,3612.98
95763987,2022-08-05,08:00:00,17:00:00,4512.15
66261298,2023-11-20,08:00:00,17:00:00,4523.44
80614933,2021-06-29,08:00:00,17:00:00,4404.86
81094333,2023-12-15,08:00:00,17:00:00,2740.84
70183233,2023-03-13,08:00:00,17:00:00,3168.43
67814598,2023-07-29,08:00:00,17:00:00,3812.76
37620447,2024-06-25,08:00:00,17:00:00,4247.02
42316251,2024-03-29,08:00:00,17:00:00,3669.46
31426373,2024-01-08,08:00:00,17:00:00,3229.12
69597389,2023-03-21,08:00:00,17:00:00,3795.1
16160668,2022-05-30,08:00:00,17:00:00,3969.49
96842923,2023-08-06,08:00:00,17:00:00,4215.42
29804018,2022-12-12,08:00:00,17:00:00,4978.41
33230152,2023-06-01,08:00:00,17:00:00,2891.63
95525951,2021-02-04,08:00:00,17:00:00,3826.21
91633413,2021-09-03,08:00:00,17:00:00,4302.29
53958866,2022-02-17,08:00:00,17:00:00,4877.89
78448687,2021-08-24,08:00:00,17:00:00,4654.0
43711972,2024-03-21,08:00:00,17:00:00,4307.95
98846107,2021-05-10,08:00:00,17:00:00,3432.49
14051191,2022-09-17,08:00:00,17:00:00,3896.35
27616743,2024-01-01,08:00:00,17:00:00,2673.3
19911567,2021-03-06,08:00:00,17:00:00,4259.27
80044524,2023-07-04,08:00:00,17:00:00,3074.16
89745993,2023-04-20,08:00:00,17:00:00,2856.01
92114151,2022-08-01,08:00:00,17:00:00,4444.76
53791174,2022-10-20,08:00:00,17:00:00,4417.41
40242693,2023-03-30,08:00:00,17:00:00,4042.86
23878482,2022-08-17,08:00:00,17:00:00,3319.85
15220443,2024-05-03,08:00:00,17:00:00,3124.47
40638632,2023-01-08,08:00:00,17:00:00,2851.42
36751273,2023-05-03,08:00:00,17:00:00,4734.61
73547087,2021-01-09,08:00:00,17:00:00,3676.57
48485764,2020-09-08,08:00:00,17:00:00,3022.44
75304965,2023-09-10,08:00:00,17:00:00,3539.92
37155352,2020-08-14,08:00:00,17:00:00,3882.32
88450805,2021-06-02,08:00:00,17:00:00,4268.79
21169448,2020-07-12,08:00:00,17:00:00,3880.44
13543951,2022-12-07,08:00:00,17:00:00,3513.7
90301968,2020-09-03,08:00:00,17:00:00,3336.3
41986093,2024-02-22,08:00:00,17:00:00,2735.36
66040692,2024-04-25,08:00:00,17:00:00,4910.38
22402495,2023-11-17,08:00:00,17:00:00,4273.28
25570631,2021-02-12,08:00:00,17:00:00,2724.16
43970563,2024-03-21,08:00:00,17:00:00,4442.61
95027303,2021-09-24,08:00:00,17:00:00,3900.55
60720077,2023-07-29,08:00:00,17:00:00,3670.58
70039751,2023-01-13,08:00:00,17:00:00,4648.76
89760355,2023-05-25,08:00:00,17:00:00,3182.67
81249910,2024-01-15,08:00:00,17:00:00,3959.65
72355709,2023-12-23,08:00:00,17:00:00,4851.98
53094972,2021-10-03,08:00:00,17:00:00,4892.61
21671434,2022-11-24,08:00:00,17:00:00,3146.95
40181444,2021-02-27,08:00:00,17:00:00,3140.68
75098209,2021-06-29,08:00:00,17:00:00,4360.15
54997998,2022-09-02,08:00:00,17:00:00,4111.32
35773483,2023-04-14,08:00:00,17:00:00,4055.31
92953980,2023-03-01,08:00:00,17:00:00,2773.88
79029766,2022-09-26,08:00:00,17:00:00,4034.77
84741418,2023-03-05,08:00:00,17:00:00,4120.98
59954602,2024-02-22,08:00:00,17:00:00,4680.3
42039140,2021-12-24,08:00:00,17:00:00,3814.47
71136746,2023-09-17,08:00:00,17:00:00,2790.62
82066599,2022-08-12,08:00:00,17:00:00,3612.79
68264269,2022-02-08,08:00:00,17:00:00,2618.28
87497064,2024-03-06,08:00:00,17:00:00,4833.12
33872323,2022-10-25,08:00:00,17:00:00,4768.02
30662988,2022-11-16,08:00:00,17:00:00,4544.72
76917177,2023-03-17,08:00:00,17:00:00,3913.14
59760002,2023-10-13,08:00:00,17:00:00,3407.57
86598913,2023-05-10,08:00:00,17:00:00,4818.83
59445608,2021-09-20,08:00:00,17:00:00,3404.6
87237886,2023-07-13,08:00:00,17:00:00,4631.55
25888259,2023-12-17,08:00:00,17:00:00,3708.28
32724056,2022-07-25,08:00:00,17:00:00,4035.22
50997036,2020-11-26,08:00:00,17:00:00,3062.08
92807405,2022-10-21,08:00:00,17:00:00,3051.82
45635155,2022-04-15,08:00:00,17:00:00,3437.68
50751863,2022-11-29,08:00:00,17:00:00,2799.94
30877425,2022-11-04,08:00:00,17:00:00,3851.19
24646885,2023-04-08,08:00:00,17:00:00,2985.24
23959355,2024-02-11,08:00:00,17:00:00,4715.57
16469497,2024-03-10,08:00:00,17:00:00,4725.46
98386657,2022-09-07,08:00:00,17:00:00,2992.69
69437822,2023-03-11,08:00:00,17:00:00,4784.28
58609840,2020-08-18,08:00:00,17:00:00,4799.53
35656646,2021-01-22,08:00:00,17:00:00,3957.84
92136092,2022-08-05,08:00:00,17:00:00,4207.29
86754641,2021-02-04,08:00:00,17:00:00,3990.1
83994933,2022-01-29,08:00:00,17:00:00,2689.84
27066983,2021-04-09,08:00:00,17:00:00,3767.25
19578203,2020-12-06,08:00:00,17:00:00,4109.81
90790389,2023-05-06,08:00:00,17:00:00,3306.84
76630817,2022-03-25,08:00:00,17:00:00,2594.06
59521592,2023-02-27,08:00:00,17:00:00,4625.53
82510440,2021-05-26,08:00:00,17:00:00,3033.87
83756883,2022-10-28,08:00:00,17:00:00,4166.24
42198181,2023-11-06,08:00:00,17:00:00,3875.46
78097402,2023-03-29,08:00:00,17:00:00,2801.76
55197920,2023-01-03,08:00:00,17:00:00,4639.77
90211266,2022-10-06,08:00:00,17:00:00,3389.67
58559560,2023-02-08,08:00:00,17:00:00,4451.21
72299227,2023-11-04,08:00:00,17:00:00,4540.33
11944419,2022-01-09,08:00:00,17:00:00,2651.53
34827890,2023-09-10,08:00:00,17:00:00,3607.74
16572819,2024-03-16,08:00:00,17:00:00,4281.16
66162531,2022-03-09,08:00:00,17:00:00,3937.69
28774675,2023-09-27,08:00:00,17:00:00,3623.53
16941994,2024-04-12,08:00:00,17:00:00,3654.54
30706329,2022-09-26,08:00:00,17:00:00,3121.41
16171414,2024-03-17,08:00:00,17:00:00,2523.47
65058461,2021-12-18,08:00:00,17:00:00,3970.5
38405519,2020-09-20,08:00:00,17:00:00,2600.1
21823835,2021-10-28,08:00:00,17:00:00,4506.98
33870739,2023-08-14,08:00:00,17:00:00,4599.85
83898015,2022-05-19,08:00:00,17:00:00,4844.82
23735115,2024-04-17,08:00:00,17:00:00,4544.4
98219866,2021-03-01,08:00:00,17:00:00,3736.77
51946518,2023-04-03,08:00:00,17:00:00,4242.05
96727627,2021-10-01,08:00:00,17:00:00,3737.86
68510359,2022-12-26,08:00:00,17:00:00,2866.69
43882253,2024-03-25,08:00:00,17:00:00,3821.23
24175611,2022-09-11,08:00:00,17:00:00,3028.37
62064342,2024-05-06,08:00:00,17:00:00,3153.32
36185640,2024-01-30,08:00:00,17:00:00,3107.55
35285437,2020-11-18,08:00:00,17:00:00,4889.02
49622785,2021-09-21,08:00:00,17:00:00,4478.64
42070731,2024-04-03,08:00:00,17:00:00,4099.95
49718578,2022-02-19,08:00:00,17:00:00,4648.02
47947201,2022-08-26,08:00:00,17:00:00,4922.21
37177151,2022-08-12,08:00:00,17:00:00,3102.88
10869255,2022-08-07,08:00:00,17:00:00,4606.04
53062775,2022-10-20,08:00:00,17:00:00,3336.08
36177872,2023-07-02,08:00:00,17:00:00,3359.04
84799163,2024-04-01,08:00:00,17:00:00,4028.61
36048897,2020-07-26,08:00:00,17:00:00,3089.26
90613475,2020-10-30,08:00:00,17:00:00,4241.72
34939774,2021-11-04,08:00:00,17:00:00,3392.61
46455601,2022-09-28,08:00:00,17:00:00,3275.69
36953479,2020-12-14,08:00:00,17:00:00,3992.41
37404209,2022-09-29,08:00:00,17:00:00,4953.72
65272881,2021-07-04,08:00:00,17:00:00,3505.42
32482668,2023-01-03,08:00:00,17:00:00,2936.02
36306595,2023-08-27,08:00:00,17:00:00,3675.5
27209518,2022-01-16,08:00:00,17:00:00,2541.58
72719088,2023-08-29,08:00:00,17:00:00,3849.82
83285786,2020-11-26,08:00:00,17:00:00,4146.27
80317134,2023-08-14,08:00:00,17:00:00,4284.09
26213609,2022-11-07,08:00:00,17:00:00,2837.61
12002563,2020-12-01,08:00:00,17:00:00,4481.0
19075103,2024-05-03,08:00:00,17:00:00,4502.83
31948706,2021-12-20,08:00:00,17:00:00,4464.54
80143844,2021-12-21,08:00:00,17:00:00,2587.54
33988121,2021-07-17,08:00:00,17:00:00,3335.01
63422723,2021-12-12,08:00:00,17:00:00,2871.43
40437255,2021-05-17,08:00:00,17:00:00,4781.55
17324829,2024-04-25,08:00:00,17:00:00,3379.09
57624355,2022-10-11,08:00:00,17:00:00,4459.82
59373322,2021-08-07,08:00:00,17:00:00,3652.68
70960726,2022-08-30,08:00:00,17:00:00,3384.37
52432151,2024-06-02,08:00:00,17:00:00,4260.65
62087100,2023-03-15,08:00:00,17:00:00,2729.55
50923894,2024-04-24,08:00:00,17:00:00,2925.94
47280487,2021-04-26,08:00:00,17:00:00,3190.76
57050226,2022-01-13,08:00:00,17:00:00,4211.47
29182317,2022-05-01,08:00:00,17:00:00,4214.83
43129835,2022-06-25,08:00:00,17:00:00,3597.22
42335653,2022-11-15,08:00:00,17:00:00,4106.02
47414105,2023-11-02,08:00:00,17:00:00,2568.72
97822778,2021-04-19,08:00:00,17:00:00,4872.11
63374804,2021-10-26,08:00:00,17:00:00,3148.19
91838763,2020-11-09,08:00:00,17:00:00,2537.94
38215752,2022-12-24,08:00:00,17:00:00,2642.6
79885165,2023-02-23,08:00:00,17:00:00,4197.88
79570988,2021-01-10,08:00:00,17:00:00,3971.44
24864403,2023-03-30,08:00:00,17:00:00,2950.39
41119922,2022-04-24,08:00:00,17:00:00,4098.83
88829649,2022-11-21,08:00:00,17:00:00,3462.35
56954183,2021-12-28,08:00:00,17:00:00,4563.0
62790171,2022-01-13,08:00:00,17:00:00,3120.67
36559870,2023-12-04,08:00:00,17:00:00,3267.08
43278254,2020-07-07,08:00:00,17:00:00,2757.13
94032372,2021-03-18,08:00:00,17:00:00,4106.31
86354081,2023-11-09,08:00:00,17:00:00,4208.53
70418444,2021-09-30,08:00:00,17:00:00,4678.58
94279661,2023-07-25,08:00:00,17:00:00,4213.03
67466319,2021-11-23,08:00:00,17:00:00,3456.44
75292135,2022-01-08,08:00:00,17:00:00,2939.05
37010891,2021-05-30,08:00:00,17:00:00,3765.0
69354642,2021-11-11,08:00:00,17:00:00,3682.01
53787088,2024-03-08,08:00:00,17:00:00,4395.81
79806468,2023-12-05,08:00:00,17:00:00,4199.54
62943087,2023-01-15,08:00:00,17:00:00,4588.84
21623817,2021-11-24,08:00:00,17:00:00,3672.25
15689756,2023-04-22,08:00:00,17:00:00,2509.56
16962859,2021-04-03,08:00:00,17:00:00,3552.79
86623063,2023-01-25,08:00:00,17:00:00,3145.33
98191650,2022-09-29,08:00:00,17:00:00,2668.83
21627826,2023-06-21,08:00:00,17:00:00,3248.69
28268023,2023-01-24,08:00:00,17:00:00,3171.63
44831924,2022-03-24,08:00:00,17:00:00,4661.48
66944931,2022-03-11,08:00:00,17:00:00,4679.47
10792790,2021-01-17,08:00:00,17:00:00,3404.68
17109373,2022-03-23,08:00:00,17:00:00,2611.68
66366966,2024-05-26,08:00:00,17:00:00,2964.9
91955861,2024-05-16,08:00:00,17:00:00,3183.21
84640312,2023-10-29,08:00:00,17:00:00,3088.17
29269643,2020-09-24,08:00:00,17:00:00,4107.51
98499487,2023-12-21,08:00:00,17:00:00,3971.68
65511993,2021-12-24,08:00:00,17:00:00,4481.24
58828802,2020-10-28,08:00:00,17:00:00,4666.16
97594237,2020-08-27,08:00:00,17:00:00,4639.4
47188554,2023-01-11,08:00:00,17:00:00,3490.97
12695956,2023-12-07,08:00:00,17:00:00,2947.58
42091429,2021-02-07,08:00:00,17:00:00,4598.1
90441572,2024-04-22,08:00:00,17:00:00,3396.51
34986526,2020-09-13,08:00:00,17:00:00,4604.72
57714873,2020-10-18,08:00:00,17:00:00,3590.07
26498228,2022-05-25,08:00:00,17:00:00,3478.48
78256462,2022-04-04,08:00:00,17:00:00,3155.24
88585977,2022-09-27,08:00:00,17:00:00,4192.48
49565624,2022-04-30,08:00:00,17:00:00,4756.81
71022792,2023-03-05,08:00:00,17:00:00,3153.17
96775359,2022-12-17,08:00:00,17:00:00,4745.47
30148825,2022-11-25,08:00:00,17:00:00,3371.43
17937644,2021-10-10,08:00:00,17:00:00,3612.38
10194201,2024-01-18,08:00:00,17:00:00,4012.26
41406450,2020-09-26,08:00:00,17:00:00,4574.13
16748628,2022-11-04,08:00:00,17:00:00,4916.75
14969348,2022-02-12,08:00:00,17:00:00,3049.14
28207259,2022-04-19,08:00:00,17:00:00,4498.75
41466403,2023-08-24,08:00:00,17:00:00,3719.21
33684504,2022-10-30,08:00:00,17:00:00,4101.19
37836193,2024-02-05,08:00:00,17:00:00,3572.88
16825582,2021-11-07,08:00:00,17:00:00,3531.16
75882425,2022-10-02,08:00:00,17:00:00,4672.91
76396959,2023-02-20,08:00:00,17:00:00,4082.69
19228855,2024-01-12,08:00:00,17:00:00,3391.78
22994151,2021-04-03,08:00:00,17:00:00,4953.91
46682032,2022-11-30,08:00:00,17:00:00,2752.86
48898803,2023-09-23,08:00:00,17:00:00,3619.69
69226920,2022-02-14,08:00:00,17:00:00,4346.56
25032726,2022-04-10,08:00:00,17:00:00,3329.52
89995678,2023-08-18,08:00:00,17:00:00,4980.35
52876289,2022-11-17,08:00:00,17:00:00,4316.56
18896703,2021-02-21,08:00:00,17:00:00,3324.92
26516157,2022-12-11,08:00:00,17:00:00,4480.01
77812530,2021-04-11,08:00:00,17:00:00,2774.7
73775707,2023-11-09,08:00:00,17:00:00,2922.2
27550592,2024-05-09,08:00:00,17:00:00,3799.74
38091760,2023-07-05,08:00:00,17:00:00,4720.79
10160275,2021-03-08,08:00:00,17:00:00,2700.66
51657164,2021-08-13,08:00:00,17:00:00,3623.15
10045404,2024-01-14,08:00:00,17:00:00,4374.16
55688416,2024-02-25,08:00:00,17:00:00,2848.73
11967170,2021-08-31,08:00:00,17:00:00,3829.18
59364965,2023-01-09,08:00:00,17:00:00,4013.36
39819505,2023-06-09,08:00:00,17:00:00,4459.62
36454765,2022-07-31,08:00:00,17:00:00,4048.37
46855324,2020-08-16,08:00:00,17:00:00,2707.3
30812685,2024-05-10,08:00:00,17:00:00,3476.89
74601319,2023-08-26,08:00:00,17:00:00,3866.3
47893728,2023-05-27,08:00:00,17:00:00,3395.69
59659211,2020-07-17,08:00:00,17:00:00,3336.04
15780107,2022-03-11,08:00:00,17:00:00,4992.08
33778422,2022-01-23,08:00:00,17:00:00,3677.22
39171676,2023-11-21,08:00:00,17:00:00,3250.27
51449059,2022-01-16,08:00:00,17:00:00,2913.1
66793237,2020-09-12,08:00:00,17:00:00,3399.84
10534453,2021-09-29,08:00:00,17:00:00,3352.33
96163151,2022-07-17,08:00:00,17:00:00,4578.31
30920352,2022-11-02,08:00:00,17:00:00,2824.91
81148863,2023-07-04,08:00:00,17:00:00,2598.5
87546338,2021-01-13,08:00:00,17:00:00,2575.8
87350813,2022-05-05,08:00:00,17:00:00,3303.5
18517823,2024-02-05,08:00:00,17:00:00,3688.44
70503716,2023-04-15,08:00:00,17:00:00,3377.66
74339646,2023-06-23,08:00:00,17:00:00,4193.24
45915794,2021-01-05,08:00:00,17:00:00,4087.79
15758404,2020-08-14,08:00:00,17:00:00,2845.78
20074832,2024-01-25,08:00:00,17:00:00,2995.18
71849102,2024-04-09,08:00:00,17:00:00,3181.07
40827653,2020-07-12,08:00:00,17:00:00,4696.19
56297854,2023-07-28,08:00:00,17:00:00,3684.48
14868470,2021-08-10,08:00:00,17:00:00,4769.75
12839171,2023-07-11,08:00:00,17:00:00,4667.91
20913548,2023-05-16,08:00:00,17:00:00,4364.78
72510193,2021-09-11,08:00:00,17:00:00,3771.89
50612813,2023-08-01,08:00:00,17:00:00,3017.17
46240712,2023-06-22,08:00:00,17:00:00,4174.9
81848353,2022-08-06,08:00:00,17:00:00,3971.34
45177142,2023-08-25,08:00:00,17:00:00,2969.37
67756513,2021-08-03,08:00:00,17:00:00,3007.25
75885372,2023-01-20,08:00:00,17:00:00,4374.28
44246012,2022-02-11,08:00:00,17:00:00,3343.62
66373021,2021-11-03,08:00:00,17:00:00,4365.32
24884880,2021-12-14,08:00:00,17:00:00,4232.48
77501155,2024-06-22,08:00:00,17:00:00,4453.23
59558763,2023-07-22,08:00:00,17:00:00,4849.13
98104509,2022-05-08,08:00:00,17:00:00,3423.84
92389109,2020-11-10,08:00:00,17:00:00,3932.49
75011171,2021-11-26,08:00:00,17:00:00,4087.41
27545794,2023-04-10,08:00:00,17:00:00,3211.06
77963323,2022-03-10,08:00:00,17:00:00,4097.74
24276711,2021-12-15,08:00:00,17:00:00,4050.29
55073087,2021-06-17,08:00:00,17:00:00,3023.61
53541704,2021-10-23,08:00:00,17:00:00,4755.94
49010435,2022-01-24,08:00:00,17:00:00,3171.13
16285764,2022-06-01,08:00:00,17:00:00,4297.34
90365715,2020-10-10,08:00:00,17:00:00,3377.23
81581626,2023-02-27,08:00:00,17:00:00,3705.49
63337873,2023-07-06,08:00:00,17:00:00,3452.52
85347212,2020-11-19,08:00:00,17:00:00,3466.24
58566546,2021-07-10,08:00:00,17:00:00,4853.43
66909673,2023-01-03,08:00:00,17:00:00,4009.12
84893968,2022-10-15,08:00:00,17:00:00,4415.08
35778775,2022-09-22,08:00:00,17:00:00,3432.04
89159808,2022-09-12,08:00:00,17:00:00,3716.74
39187927,2023-12-27,08:00:00,17:00:00,4918.88
38388312,2024-02-03,08:00:00,17:00:00,4903.25
90382547,2023-07-25,08:00:00,17:00:00,3165.36
16955435,2024-02-04,08:00:00,17:00:00,4038.21
69660333,2023-12-13,08:00:00,17:00:00,3148.35
34888187,2020-07-13,08:00:00,17:00:00,4057.55
23774399,2024-02-21,08:00:00,17:00:00,4519.82
29152126,2022-10-01,08:00:00,17:00:00,4992.25
63658293,2023-12-21,08:00:00,17:00:00,3533.09
95484826,2022-02-20,08:00:00,17:00:00,2914.5
82161772,2021-12-02,08:00:00,17:00:00,4239.25
30591056,2022-03-08,08:00:00,17:00:00,2917.51
79043873,2022-01-23,08:00:00,17:00:00,3655.66
71204068,2023-06-07,08:00:00,17:00:00,3124.84
62220218,2023-05-29,08:00:00,17:00:00,3092.11
63976567,2022-07-12,08:00:00,17:00:00,3034.65
59021688,2020-07-25,08:00:00,17:00:00,4466.59
64272169,2023-04-01,08:00:00,17:00:00,3731.81
86091919,2022-10-16,08:00:00,17:00:00,4723.05
59485689,2023-03-31,08:00:00,17:00:00,2849.87
10134459,2022-04-25,08:00:00,17:00:00,3982.96
42479155,2023-09-27,08:00:00,17:00:00,4192.16
82220523,2022-05-10,08:00:00,17:00:00,2974.12
79558806,2020-10-21,08:00:00,17:00:00,3277.41
59395807,2022-02-02,08:00:00,17:00:00,3513.4
37419249,2023-06-26,08:00:00,17:00:00,4518.02
80055103,2021-03-28,08:00:00,17:00:00,3122.58
52162674,2023-01-21,08:00:00,17:00:00,2670.41
35177944,2022-08-31,08:00:00,17:00:00,2813.19
19027940,2022-12-15,08:00:00,17:00:00,4958.38
17075830,2021-01-22,08:00:00,17:00:00,2619.69
69161685,2022-05-24,08:00:00,17:00:00,2577.92
